"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFAV_PP_9GT4",0.000305,142.263,82.786,171.626,-81.781,0.332,"C1","H"
"2","10",10,"OFAV_PP_9GT4",0.0002089,109.857,0.542,166.667,11.581,0.228,"C2","CW"
"3","11",11,"OFAV_PP_9GT4",0.101,155.243,0,205,0,0,"C2","A"
"4","12",12,"OFAV_PP_9GT4",0.048,135.713,0,187,0,0,"C2","CA"
"5","13",13,"OFAV_PP_9GT4",0.00033,148.188,1.854,183.61,-78.89,0.361,"C3","H"
"6","14",14,"OFAV_PP_9GT4",0.0002314,132.218,1.283,169.258,-99.599,0.252,"C3","CH"
"7","15",15,"OFAV_PP_9GT4",0.0003133,146.344,0.257,184.685,24.989,0.342,"C3","W"
"8","16",16,"OFAV_PP_9GT4",0.0002189,149.98,0.665,177.897,19.477,0.239,"C3","CW"
"9","17",17,"OFAV_PP_9GT4",0.091,157.92,0,194,0,0,"C3","A"
"10","18",18,"OFAV_PP_9GT4",0.054,145.666,0,189,0,0,"C3","CA"
"11","19",19,"OFAV_PP_9GT4",0.0002966,120.973,0.118,170.659,-82.053,0.324,"C4","H"
"12","2",2,"OFAV_PP_9GT4",0.0002131,145.631,19.971,191.273,-91.353,0.232,"C1","CH"
"13","20",20,"OFAV_PP_9GT4",0.0002131,96.391,0.296,156.293,-105.79,0.232,"C4","CH"
"14","21",21,"OFAV_PP_9GT4",0.0003593,124.959,0.68,177.091,12.253,0.392,"C4","W"
"15","22",22,"OFAV_PP_9GT4",0.0002131,114.002,0.516,162.836,13.872,0.233,"C4","CW"
"16","23",23,"OFAV_PP_9GT4",0.086,139.387,0,190,0,0,"C4","A"
"17","24",24,"OFAV_PP_9GT4",0.041,121.202,0,183,0,0,"C4","CA"
"18","25",25,"OFAV_PP_9GT4",0.0003601,137.022,1.474,179.336,-109.573,0.393,"C5","H"
"19","26",26,"OFAV_PP_9GT4",0.0002189,101.936,1.278,173.17,-101.051,0.238,"C5","CH"
"20","27",27,"OFAV_PP_9GT4",0.0003551,145.296,0.002,183.291,16.168,0.387,"C5","W"
"21","28",28,"OFAV_PP_9GT4",0.0001872,122.394,75.637,161.647,10.053,0.204,"C5","CW"
"22","29",29,"OFAV_PP_9GT4",0.105,148.088,0,187,0,0,"C5","A"
"23","3",3,"OFAV_PP_9GT4",0.0003735,153.446,0.584,186.125,14.534,0.408,"C1","W"
"24","30",30,"OFAV_PP_9GT4",0.043,127.051,0,187,0,0,"C5","CA"
"25","4",4,"OFAV_PP_9GT4",0.0002239,127.316,0.428,166.052,20.606,0.244,"C1","CW"
"26","5",5,"OFAV_PP_9GT4",0.099,153.406,0,194,0,0,"C1","A"
"27","6",6,"OFAV_PP_9GT4",0.051,139.437,0,194,0,0,"C1","CA"
"28","7",7,"OFAV_PP_9GT4",0.0002975,147.935,0.098,178.488,-99.728,0.325,"C2","H"
"29","8",8,"OFAV_PP_9GT4",0.0002047,126.706,84.039,170.61,-103.241,0.223,"C2","CH"
"30","9",9,"OFAV_PP_9GT4",0.0003518,150.466,1.443,202.114,14.632,0.384,"C2","W"
