"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFAV_PS_9GT35",0.0003321,114.173,0.333,170.555,-79.38,0.36,"C1","H"
"2","10",10,"OFAV_PS_9GT35",0.0002533,114.109,2.599,167.832,18.8,0.274,"C2","CW"
"3","11",11,"OFAV_PS_9GT35",0.123,121.105,0,187,0,0,"C2","A"
"4","12",12,"OFAV_PS_9GT35",0.067,110.764,0,187,0,0,"C2","CA"
"5","13",13,"OFAV_PS_9GT35",0.0003575,132.926,1.372,177.107,-100.67,0.388,"C3","H"
"6","14",14,"OFAV_PS_9GT35",0.0002152,104.052,1.09,152,-103.707,0.233,"C3","CH"
"7","15",15,"OFAV_PS_9GT35",0.0003618,128.966,1.132,172.745,11.785,0.392,"C3","W"
"8","16",16,"OFAV_PS_9GT35",0.000233,85.398,0.534,163.779,10.081,0.252,"C3","CW"
"9","17",17,"OFAV_PS_9GT35",0.122,127.205,0,188,0,0,"C3","A"
"10","18",18,"OFAV_PS_9GT35",0.061,117.406,0,188,0,0,"C3","CA"
"11","19",19,"OFAV_PS_9GT35",0.0004312,146.2,0.151,180.66,-93.724,0.468,"C4","H"
"12","2",2,"OFAV_PS_9GT35",0.0001906,112.665,66.664,148.146,-81.545,0.207,"C1","CH"
"13","20",20,"OFAV_PS_9GT35",0.0002872,110.579,0.374,162.192,-102.804,0.311,"C4","CH"
"14","21",21,"OFAV_PS_9GT35",0.0004889,129.079,0,169.792,-0.298,0.53,"C4","W"
"15","22",22,"OFAV_PS_9GT35",0.0003042,102.577,43.862,154.323,8.673,0.33,"C4","CW"
"16","23",23,"OFAV_PS_9GT35",0.181,130.203,0,186,0,0,"C4","A"
"17","24",24,"OFAV_PS_9GT35",0.098,121.296,0,186,0,0,"C4","CA"
"18","25",25,"OFAV_PS_9GT35",0.0003669,112.146,0.222,167.08,-97.174,0.398,"C5","H"
"19","26",26,"OFAV_PS_9GT35",0.0002449,90.415,0,158.062,-97.792,0.265,"C5","CH"
"20","27",27,"OFAV_PS_9GT35",0.0004219,106.138,0.544,149.822,19.747,0.458,"C5","W"
"21","28",28,"OFAV_PS_9GT35",0.0002838,90.757,0.333,166.013,17.784,0.307,"C5","CW"
"22","29",29,"OFAV_PS_9GT35",0.139,117.156,0,183,0,0,"C5","A"
"23","3",3,"OFAV_PS_9GT35",0.0003787,114.44,0.194,156.266,20.872,0.411,"C1","W"
"24","30",30,"OFAV_PS_9GT35",0.077,104.511,0,183,0,0,"C5","CA"
"25","4",4,"OFAV_PS_9GT35",0.0002703,94.1,2.201,162.333,23.908,0.293,"C1","CW"
"26","5",5,"OFAV_PS_9GT35",0.117,125.415,0,182,0,0,"C1","A"
"27","6",6,"OFAV_PS_9GT35",0.066,113.294,0,178,0,0,"C1","CA"
"28","7",7,"OFAV_PS_9GT35",0.000377,135.455,70.667,171.667,-90,0.409,"C2","H"
"29","8",8,"OFAV_PS_9GT35",0.0002465,84.58,0.331,146.41,-100.146,0.266,"C2","CH"
"30","9",9,"OFAV_PS_9GT35",0.0004084,116.862,0.184,159.889,16.289,0.443,"C2","W"
