"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFAV_PP_2HS2",0.0004143,143.847,0.953,171.833,-83.848,0.456,"C1","H"
"2","10",10,"OFAV_PP_2HS2",0.0002453,133.737,0.08,178,25.017,0.27,"C2","CW"
"3","11",11,"OFAV_PP_2HS2",0.146,150.973,0,187,0,0,"C2","A"
"4","12",12,"OFAV_PP_2HS2",0.059,141.649,0,185,0,0,"C2","CA"
"5","13",13,"OFAV_PP_2HS2",0.0003955,135.749,77.53,162,-86.067,0.436,"C3","H"
"6","14",14,"OFAV_PP_2HS2",0.0002445,108.573,0.333,151.657,-90.579,0.269,"C3","CH"
"7","15",15,"OFAV_PP_2HS2",0.0004061,136.606,0.335,167.333,43.771,0.448,"C3","W"
"8","16",16,"OFAV_PP_2HS2",0.0002412,126.2,82.883,162.591,25.514,0.265,"C3","CW"
"9","17",17,"OFAV_PP_2HS2",0.144,138.882,0,177,0,0,"C3","A"
"10","18",18,"OFAV_PP_2HS2",0.054,129.212,0,173,0,0,"C3","CA"
"11","19",19,"OFAV_PP_2HS2",0.0003684,128.655,0.427,151,-79.592,0.406,"C4","H"
"12","2",2,"OFAV_PP_2HS2",0.0002026,85.253,0.333,160.667,-88.603,0.223,"C1","CH"
"13","20",20,"OFAV_PP_2HS2",0.0002248,109.412,0.026,155.597,-109.231,0.248,"C4","CH"
"14","21",21,"OFAV_PP_2HS2",0.0003881,113.342,0.712,157.22,13.595,0.428,"C4","W"
"15","22",22,"OFAV_PP_2HS2",0.000233,102.316,0.101,155.143,15.362,0.256,"C4","CW"
"16","23",23,"OFAV_PP_2HS2",0.119,129.957,0,168,0,0,"C4","A"
"17","24",24,"OFAV_PP_2HS2",0.057,120.175,0,166,0,0,"C4","CA"
"18","25",25,"OFAV_PP_2HS2",0.0004275,112.165,0.931,164.769,-66.541,0.471,"C5","H"
"19","26",26,"OFAV_PP_2HS2",0.0002437,115.318,0.686,154.088,-76.527,0.268,"C5","CH"
"20","27",27,"OFAV_PP_2HS2",0.0004225,131.007,0.184,171.192,25.967,0.465,"C5","W"
"21","28",28,"OFAV_PP_2HS2",0.0002511,117.137,0.307,157.761,26.313,0.276,"C5","CW"
"22","29",29,"OFAV_PP_2HS2",0.161,134.379,0,178,0,0,"C5","A"
"23","3",3,"OFAV_PP_2HS2",0.0003881,148.016,5.46,179.876,22.004,0.428,"C1","W"
"24","30",30,"OFAV_PP_2HS2",0.069,121.873,0,174,0,0,"C5","CA"
"25","4",4,"OFAV_PP_2HS2",0.0002363,139.812,35.827,169.936,15.781,0.26,"C1","CW"
"26","5",5,"OFAV_PP_2HS2",0.139,150.414,0,186,0,0,"C1","A"
"27","6",6,"OFAV_PP_2HS2",0.059,141.299,0,184,0,0,"C1","CA"
"28","7",7,"OFAV_PP_2HS2",0.0004521,138.224,0.316,176.559,-113.486,0.498,"C2","H"
"29","8",8,"OFAV_PP_2HS2",0.0002429,132.305,0.929,162.287,-84.753,0.267,"C2","CH"
"30","9",9,"OFAV_PP_2HS2",0.0004127,148.667,101.056,182.613,35.02,0.455,"C2","W"
