"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFRA_PP_2GT10",0.0003633,182.116,0.665,221.042,-86.496,0.4,"C1","H"
"2","10",10,"OFRA_PP_2GT10",0.0002526,158.568,0.886,211.763,9.002,0.278,"C2","CW"
"3","11",11,"OFRA_PP_2GT10",0.126,194.791,0,241,0,0,"C2","A"
"4","12",12,"OFRA_PP_2GT10",0.059,179.34,0,230,0,0,"C2","CA"
"5","13",13,"OFRA_PP_2GT10",0.0004355,168.726,112.101,223.381,-95.41,0.48,"C3","H"
"6","14",14,"OFRA_PP_2GT10",0.0002477,118.719,0.26,201,-84.289,0.273,"C3","CH"
"7","15",15,"OFRA_PP_2GT10",0.0004371,184.073,0.018,218.991,4.746,0.482,"C3","W"
"8","16",16,"OFRA_PP_2GT10",0.0002583,160.908,0.333,204,6.944,0.285,"C3","CW"
"9","17",17,"OFRA_PP_2GT10",0.144,188.116,0,228,0,0,"C3","A"
"10","18",18,"OFRA_PP_2GT10",0.067,175.52,0,228,0,0,"C3","CA"
"11","19",19,"OFRA_PP_2GT10",0.0003215,191.689,0.105,230,-87.064,0.354,"C4","H"
"12","2",2,"OFRA_PP_2GT10",0.0002362,152.904,0.002,212,-100.84,0.26,"C1","CH"
"13","20",20,"OFRA_PP_2GT10",0.000237,154.55,1,202.667,-89.204,0.261,"C4","CH"
"14","21",21,"OFRA_PP_2GT10",0.000351,170.644,0.265,219.333,10.521,0.387,"C4","W"
"15","22",22,"OFRA_PP_2GT10",0.0002354,155.19,0.182,204.184,12.095,0.259,"C4","CW"
"16","23",23,"OFRA_PP_2GT10",0.108,189.771,0,235,0,0,"C4","A"
"17","24",24,"OFRA_PP_2GT10",0.061,178.133,0,235,0,0,"C4","CA"
"18","25",25,"OFRA_PP_2GT10",0.0003625,160.205,0.204,218.447,-77.161,0.399,"C5","H"
"19","26",26,"OFRA_PP_2GT10",0.0002583,159.717,121.688,211,-88.905,0.284,"C5","CH"
"20","27",27,"OFRA_PP_2GT10",0.0003838,189.654,0.225,225.606,-3.683,0.423,"C5","W"
"21","28",28,"OFRA_PP_2GT10",0.0002559,163.544,0.631,214.333,-4.059,0.281,"C5","CW"
"22","29",29,"OFRA_PP_2GT10",0.113,186.732,0,233,0,0,"C5","A"
"23","3",3,"OFRA_PP_2GT10",0.0004273,178.671,0.159,226.787,3.968,0.471,"C1","W"
"24","30",30,"OFRA_PP_2GT10",0.061,174.625,0,233,0,0,"C5","CA"
"25","4",4,"OFRA_PP_2GT10",0.0002731,165.98,0.016,221.792,6.74,0.301,"C1","CW"
"26","5",5,"OFRA_PP_2GT10",0.126,195.939,0,238,0,0,"C1","A"
"27","6",6,"OFRA_PP_2GT10",0.081,189.089,0,239,0,0,"C1","CA"
"28","7",7,"OFRA_PP_2GT10",0.0003723,166.012,0,226.333,-90.379,0.41,"C2","H"
"29","8",8,"OFRA_PP_2GT10",0.0002345,140.99,0.018,214.772,-89.397,0.258,"C2","CH"
"30","9",9,"OFRA_PP_2GT10",0.0004191,183.547,0.333,228.333,1.685,0.462,"C2","W"
