"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFAV_PS_357",0.0003371,108.609,0.22,180.952,-95.343,0.375,"C1","H"
"2","10",10,"OFAV_PS_357",0.0002456,134.565,0.297,188,13.671,0.273,"C2","CW"
"3","11",11,"OFAV_PS_357",0.13,168.291,0,214,0,0,"C2","A"
"4","12",12,"OFAV_PS_357",0.061,147.272,0,214,0,0,"C2","CA"
"5","13",13,"OFAV_PS_357",0.0003692,141.8,0.078,202.272,-89.626,0.411,"C3","H"
"6","14",14,"OFAV_PS_357",0.0002095,119.895,75.435,155.333,-96.633,0.233,"C3","CH"
"7","15",15,"OFAV_PS_357",0.0003539,133.614,0.353,179.615,11.004,0.394,"C3","W"
"8","16",16,"OFAV_PS_357",0.0002111,120.525,72.381,151.327,22.166,0.235,"C3","CW"
"9","17",17,"OFAV_PS_357",0.114,147.527,0,210,0,0,"C3","A"
"10","18",18,"OFAV_PS_357",0.053,129.802,0,203,0,0,"C3","CA"
"11","19",19,"OFAV_PS_357",0.0003619,143.862,1.143,197.067,-80.538,0.403,"C4","H"
"12","2",2,"OFAV_PS_357",0.000191,115.811,72.719,172.333,-99.462,0.213,"C1","CH"
"13","20",20,"OFAV_PS_357",0.0002159,117.83,0.149,164.805,-97.707,0.24,"C4","CH"
"14","21",21,"OFAV_PS_357",0.0003595,137.839,0.197,195.613,16.65,0.4,"C4","W"
"15","22",22,"OFAV_PS_357",0.0002263,105.06,0.535,165.382,14.826,0.252,"C4","CW"
"16","23",23,"OFAV_PS_357",0.12,154.37,0,204,0,0,"C4","A"
"17","24",24,"OFAV_PS_357",0.056,133.554,0,202,0,0,"C4","CA"
"18","25",25,"OFAV_PS_357",0.0003138,139.132,0,197.072,-87.944,0.35,"C5","H"
"19","26",26,"OFAV_PS_357",0.0002087,100.844,0.843,155.333,-95.755,0.232,"C5","CH"
"20","27",27,"OFAV_PS_357",0.0004093,162.173,0.948,193.45,20.714,0.456,"C5","W"
"21","28",28,"OFAV_PS_357",0.0002191,123.328,1.819e-11,173.333,17.103,0.244,"C5","CW"
"22","29",29,"OFAV_PS_357",0.1,154.211,0,205,0,0,"C5","A"
"23","3",3,"OFAV_PS_357",0.0003916,127.008,0.335,190.032,20.556,0.436,"C1","W"
"24","30",30,"OFAV_PS_357",0.049,135.058,0,202,0,0,"C5","CA"
"25","4",4,"OFAV_PS_357",0.0002175,113.695,0.333,162.494,19.44,0.242,"C1","CW"
"26","5",5,"OFAV_PS_357",0.115,143.309,0,204,0,0,"C1","A"
"27","6",6,"OFAV_PS_357",0.053,128.922,0,202,0,0,"C1","CA"
"28","7",7,"OFAV_PS_357",0.0003965,159.667,0.191,202.895,-87.207,0.441,"C2","H"
"29","8",8,"OFAV_PS_357",0.0002143,123.723,0.396,175.436,-88.277,0.238,"C2","CH"
"30","9",9,"OFAV_PS_357",0.0003708,166.744,0.665,212.357,6.477,0.413,"C2","W"
