"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFAV_PP_352",0.0003324,115.649,2.667,176.411,-90.888,0.358,"C1","H"
"2","10",10,"OFAV_PP_352",0.0002039,121.414,1.357,168.419,13.158,0.22,"C2","CW"
"3","11",11,"OFAV_PP_352",0.113,122.924,0,210,0,0,"C2","A"
"4","12",12,"OFAV_PP_352",0.056,120.933,0,210,0,0,"C2","CA"
"5","13",13,"OFAV_PP_352",0.0003298,88.505,0.149,129.438,-96.736,0.355,"C3","H"
"6","14",14,"OFAV_PP_352",0.0001756,108.425,2.647,152.221,-104.444,0.189,"C3","CH"
"7","15",15,"OFAV_PP_352",0.0003118,119.165,0.484,185.697,14.84,0.336,"C3","W"
"8","16",16,"OFAV_PP_352",0.0001876,104.958,0.301,160.282,18.435,0.202,"C3","CW"
"9","17",17,"OFAV_PP_352",0.081,111.638,0,203,0,0,"C3","A"
"10","18",18,"OFAV_PP_352",0.039,105.131,0,194,0,0,"C3","CA"
"11","19",19,"OFAV_PP_352",0.000299,121.452,0.046,178.356,-88.025,0.322,"C4","H"
"12","2",2,"OFAV_PP_352",0.0001294,113.26,73.747,169.4,-86.566,0.139,"C1","CH"
"13","20",20,"OFAV_PP_352",0.0001551,110.252,0.333,146.333,-90,0.167,"C4","CH"
"14","21",21,"OFAV_PP_352",0.000299,97.022,0.138,178.374,2.961,0.323,"C4","W"
"15","22",22,"OFAV_PP_352",0.0001568,96.625,0.494,143.01,8.531,0.168,"C4","CW"
"16","23",23,"OFAV_PP_352",0.083,125.83,0,207,0,0,"C4","A"
"17","24",24,"OFAV_PP_352",0.027,109.753,0,198,0,0,"C4","CA"
"18","25",25,"OFAV_PP_352",0.0003213,99.683,0.492,173.413,-84.472,0.346,"C5","H"
"19","26",26,"OFAV_PP_352",0.0001739,85.764,1.025,145,-84.036,0.187,"C5","CH"
"20","27",27,"OFAV_PP_352",0.0003307,85.41,1.308,118.708,3.576,0.356,"C5","W"
"21","28",28,"OFAV_PP_352",0.0001653,73.653,0,123.432,2.684,0.178,"C5","CW"
"22","29",29,"OFAV_PP_352",0.093,104.595,0,191,0,0,"C5","A"
"23","3",3,"OFAV_PP_352",0.0003358,114.619,0.129,157.652,14.676,0.362,"C1","W"
"24","30",30,"OFAV_PP_352",0.031,99.927,0,189,0,0,"C5","CA"
"25","4",4,"OFAV_PP_352",0.0001688,100.47,0.02,138.072,23.429,0.182,"C1","CW"
"26","5",5,"OFAV_PP_352",0.085,115.391,0,188,0,0,"C1","A"
"27","6",6,"OFAV_PP_352",0.03,106.068,0,188,0,0,"C1","CA"
"28","7",7,"OFAV_PP_352",0.0003572,121.373,0.522,190.652,-84.618,0.385,"C2","H"
"29","8",8,"OFAV_PP_352",0.0001859,113.245,81.296,147.185,-88.409,0.2,"C2","CH"
"30","9",9,"OFAV_PP_352",0.0003949,123.114,59.524,201.664,10.138,0.426,"C2","W"
