"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFAV_PP_368",0.0003639,159.486,78.6,199.192,-95.763,0.399,"C1","H"
"2","10",10,"OFAV_PP_368",0.0001881,144.438,0.42,200.121,14.589,0.206,"C2","CW"
"3","11",11,"OFAV_PP_368",0.1,154.188,0,224,0,0,"C2","A"
"4","12",12,"OFAV_PP_368",0.047,148.25,0,224,0,0,"C2","CA"
"5","13",13,"OFAV_PP_368",0.0003498,166.37,0.856,209.483,-92.862,0.383,"C3","H"
"6","14",14,"OFAV_PP_368",0.0001898,139.579,0.509,214.579,-93.013,0.208,"C3","CH"
"7","15",15,"OFAV_PP_368",0.0003116,156.338,0.2,206.198,10.141,0.341,"C3","W"
"8","16",16,"OFAV_PP_368",0.0001915,140.621,0.272,213.631,12.043,0.209,"C3","CW"
"9","17",17,"OFAV_PP_368",0.09,158.875,0,227,0,0,"C3","A"
"10","18",18,"OFAV_PP_368",0.038,155.684,0,227,0,0,"C3","CA"
"11","19",19,"OFAV_PP_368",0.0003174,161.845,0.643,206.562,-99.956,0.348,"C4","H"
"12","2",2,"OFAV_PP_368",0.0002221,143.006,2.006,193.236,-102.995,0.243,"C1","CH"
"13","20",20,"OFAV_PP_368",0.000213,117.51,0.667,189.667,-90,0.233,"C4","CH"
"14","21",21,"OFAV_PP_368",0.0004028,143.733,59.549,225.087,12.375,0.442,"C4","W"
"15","22",22,"OFAV_PP_368",0.0002279,123.783,1,207.845,16.98,0.249,"C4","CW"
"16","23",23,"OFAV_PP_368",0.097,141.138,0,228,0,0,"C4","A"
"17","24",24,"OFAV_PP_368",0.051,135.945,0,228,0,0,"C4","CA"
"18","25",25,"OFAV_PP_368",0.0003373,128.831,70.411,195.911,-87.461,0.37,"C5","H"
"19","26",26,"OFAV_PP_368",0.0002346,111.43,0.579,196.883,-99.395,0.257,"C5","CH"
"20","27",27,"OFAV_PP_368",0.0003539,134.439,0.583,201.372,5.389,0.388,"C5","W"
"21","28",28,"OFAV_PP_368",0.0002147,123.871,0.573,198.667,14.359,0.235,"C5","CW"
"22","29",29,"OFAV_PP_368",0.103,133.402,0,220,0,0,"C5","A"
"23","3",3,"OFAV_PP_368",0.0003896,154.564,0.542,199.049,-4.399,0.427,"C1","W"
"24","30",30,"OFAV_PP_368",0.051,130.272,0,219,0,0,"C5","CA"
"25","4",4,"OFAV_PP_368",0.0002031,145.398,0,190.814,0.939,0.222,"C1","CW"
"26","5",5,"OFAV_PP_368",0.108,142.777,0,214,0,0,"C1","A"
"27","6",6,"OFAV_PP_368",0.044,140.008,0,212,0,0,"C1","CA"
"28","7",7,"OFAV_PP_368",0.0003232,147.668,81.751,208.479,-84.685,0.354,"C2","H"
"29","8",8,"OFAV_PP_368",0.0002288,125.721,0.173,200.412,-83.108,0.25,"C2","CH"
"30","9",9,"OFAV_PP_368",0.0003456,148.946,0.391,212.659,6.203,0.379,"C2","W"
