"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFRA_PP_4HS15",0.0002762,108.515,0.528,141.773,-97.684,0.324,"C1","H"
"2","10",10,"OFRA_PP_4HS15",0.0002306,83.607,0.858,166.39,-0.541,0.27,"C2","CW"
"3","11",11,"OFRA_PP_4HS15",0.146,118.172,0,200,0,0,"C2","A"
"4","12",12,"OFRA_PP_4HS15",0.046,103.299,0,200,0,0,"C2","CA"
"5","13",13,"OFRA_PP_4HS15",3e-04,112.196,0.814,152.195,-77.876,0.352,"C3","H"
"6","14",14,"OFRA_PP_4HS15",0.0001634,78.085,22.8,135.4,-93.814,0.192,"C3","CH"
"7","15",15,"OFRA_PP_4HS15",0.0003239,88.832,0.647,149.899,0.385,0.38,"C3","W"
"8","16",16,"OFRA_PP_4HS15",0.0001699,72.091,0,134.872,2.203,0.199,"C3","CW"
"9","17",17,"OFRA_PP_4HS15",0.116,101.066,0,180,0,0,"C3","A"
"10","18",18,"OFRA_PP_4HS15",0.044,91.483,0,180,0,0,"C3","CA"
"11","19",19,"OFRA_PP_4HS15",0.0002928,125.698,0.716,165.551,-101.143,0.343,"C4","H"
"12","2",2,"OFRA_PP_4HS15",0.00018,88.694,8.654,145.811,-104.708,0.211,"C1","CH"
"13","20",20,"OFRA_PP_4HS15",0.0001735,89.583,2.013,157.999,-101.592,0.203,"C4","CH"
"14","21",21,"OFRA_PP_4HS15",0.0003825,125.725,0.35,172.911,-5.873,0.449,"C4","W"
"15","22",22,"OFRA_PP_4HS15",0.0002118,109.21,0.333,164.819,5.301,0.248,"C4","CW"
"16","23",23,"OFRA_PP_4HS15",0.104,120.295,0,194,0,0,"C4","A"
"17","24",24,"OFRA_PP_4HS15",0.039,109.97,0,194,0,0,"C4","CA"
"18","25",25,"OFRA_PP_4HS15",0.000316,89.549,2.109,139.032,-97.516,0.371,"C5","H"
"19","26",26,"OFRA_PP_4HS15",0.0002118,67.587,0,131.683,-111.038,0.249,"C5","CH"
"20","27",27,"OFRA_PP_4HS15",0.0003752,93.131,14.883,139.516,-8.318,0.441,"C5","W"
"21","28",28,"OFRA_PP_4HS15",0.0002046,79.662,0.376,182.213,-3.045,0.24,"C5","CW"
"22","29",29,"OFRA_PP_4HS15",0.122,96.94,0,184,0,0,"C5","A"
"23","3",3,"OFRA_PP_4HS15",0.0003832,100.646,0.634,137.482,-11.119,0.45,"C1","W"
"24","30",30,"OFRA_PP_4HS15",0.045,83.188,0,184,0,0,"C5","CA"
"25","4",4,"OFRA_PP_4HS15",0.000214,68.541,0.347,112.474,-3.504,0.25,"C1","CW"
"26","5",5,"OFRA_PP_4HS15",0.13,93.874,0,171,0,0,"C1","A"
"27","6",6,"OFRA_PP_4HS15",0.044,82.531,0,159,0,0,"C1","CA"
"28","7",7,"OFRA_PP_4HS15",0.0002878,108.656,0.207,170.409,-85.668,0.338,"C2","H"
"29","8",8,"OFRA_PP_4HS15",0.0001786,101.691,48,154.667,-90,0.209,"C2","CH"
"30","9",9,"OFRA_PP_4HS15",0.0003781,125.267,0.227,158.899,-5.94,0.444,"C2","W"
