"","Row.names","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1","OFRA_PP_2HS9_P2.JPG",0.0005282,135.478,77.965,206.934,-86.711,0.525,"C1","H"
"2","10","OFRA_PP_2HS9_P2.JPG",0.0003286,164.914,1.663,199.803,9.028,0.326,"C2","CW"
"3","11","OFRA_PP_2HS9_P2.JPG",0.202,179.099,0,243,0,0,"C2","A"
"4","12","OFRA_PP_2HS9_P2.JPG",0.081,160.372,0,234,0,0,"C2","CA"
"5","13","OFRA_PP_2HS9_P2.JPG",0.0004889,162.739,101.101,193.667,-93.2,0.486,"C3","H"
"6","14","OFRA_PP_2HS9_P2.JPG",0.0003125,135.637,0.333,186.256,-87.221,0.311,"C3","CH"
"7","15","OFRA_PP_2HS9_P2.JPG",0.0005121,167.432,0.931,201.71,-0.339,0.509,"C3","W"
"8","16","OFRA_PP_2HS9_P2.JPG",0.0003155,156.215,91.388,191.574,1.652,0.313,"C3","CW"
"9","17","OFRA_PP_2HS9_P2.JPG",0.217,172.918,0,224,0,0,"C3","A"
"10","18","OFRA_PP_2HS9_P2.JPG",0.079,149.375,0,206,0,0,"C3","CA"
"11","19","OFRA_PP_2HS9_P2.JPG",0.000503,151.574,0.205,201.49,-88.965,0.5,"C4","H"
"12","2","OFRA_PP_2HS9_P2.JPG",0.0003064,110.621,2.277,169.013,-88.866,0.304,"C1","CH"
"13","20","OFRA_PP_2HS9_P2.JPG",0.0003064,140.086,0.368,179.129,-82.03,0.304,"C4","CH"
"14","21","OFRA_PP_2HS9_P2.JPG",0.0005222,160.008,0.978,215.008,3.327,0.519,"C4","W"
"15","22","OFRA_PP_2HS9_P2.JPG",0.0002742,138.197,0.515,181,3.814,0.272,"C4","CW"
"16","23","OFRA_PP_2HS9_P2.JPG",0.181,168.414,0,232,0,0,"C4","A"
"17","24","OFRA_PP_2HS9_P2.JPG",0.072,145.915,0,214,0,0,"C4","CA"
"18","25","OFRA_PP_2HS9_P2.JPG",0.000498,198.021,0.349,228.096,-93.837,0.495,"C5","H"
"19","26","OFRA_PP_2HS9_P2.JPG",0.0003105,196.13,150.775,229.019,-85.515,0.308,"C5","CH"
"20","27","OFRA_PP_2HS9_P2.JPG",0.0004425,184.044,0.041,224.543,-0.392,0.44,"C5","W"
"21","28","OFRA_PP_2HS9_P2.JPG",0.0002762,186.982,1.117,226.238,1.888,0.274,"C5","CW"
"22","29","OFRA_PP_2HS9_P2.JPG",0.149,201.524,0,238,0,0,"C5","A"
"23","3","OFRA_PP_2HS9_P2.JPG",0.0004486,142.194,0,201,1.548,0.446,"C1","W"
"24","30","OFRA_PP_2HS9_P2.JPG",0.067,188.368,0,238,0,0,"C5","CA"
"25","4","OFRA_PP_2HS9_P2.JPG",0.0002641,125.192,78.184,165.391,1.975,0.262,"C1","CW"
"26","5","OFRA_PP_2HS9_P2.JPG",0.152,151.105,0,217,0,0,"C1","A"
"27","6","OFRA_PP_2HS9_P2.JPG",0.07,124.39,0,190,0,0,"C1","CA"
"28","7","OFRA_PP_2HS9_P2.JPG",0.0004748,169.21,89.971,223.513,-95.492,0.472,"C2","H"
"29","8","OFRA_PP_2HS9_P2.JPG",0.0003246,157.522,0.626,198,-87.859,0.323,"C2","CH"
"30","9","OFRA_PP_2HS9_P2.JPG",0.000506,169.457,1.97,200.513,8.616,0.503,"C2","W"
