"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFAV_SP_2AZ21_P2",0.0003863,148.406,34.912,199.6,-84.703,0.419,"C1","H"
"2","10",10,"OFAV_SP_2AZ21_P2",0.0002398,111,0.333,170,12.265,0.26,"C2","CW"
"3","11",11,"OFAV_SP_2AZ21_P2",0.147,136.096,0,216,0,0,"C2","A"
"4","12",12,"OFAV_SP_2AZ21_P2",0.061,121.856,0,196,0,0,"C2","CA"
"5","13",13,"OFAV_SP_2AZ21_P2",0.000405,144.797,0.753,197.667,-91.441,0.439,"C3","H"
"6","14",14,"OFAV_SP_2AZ21_P2",0.0002296,139.653,84.815,213.044,-89.363,0.249,"C3","CH"
"7","15",15,"OFAV_SP_2AZ21_P2",0.0003846,136.397,0.333,198.358,0.759,0.417,"C3","W"
"8","16",16,"OFAV_SP_2AZ21_P2",0.0002296,158.956,96.733,194,-1.273,0.249,"C3","CW"
"9","17",17,"OFAV_SP_2AZ21_P2",0.138,150.337,0,228,0,0,"C3","A"
"10","18",18,"OFAV_SP_2AZ21_P2",0.054,141.429,0,228,0,0,"C3","CA"
"11","19",19,"OFAV_SP_2AZ21_P2",0.0002677,146.496,0.36,199.526,-81.793,0.29,"C4","H"
"12","2",2,"OFAV_SP_2AZ21_P2",0.0002076,118.749,65.946,179.328,-83.66,0.225,"C1","CH"
"13","20",20,"OFAV_SP_2AZ21_P2",0.0001466,130.237,85.559,167.282,-95.013,0.158,"C4","CH"
"14","21",21,"OFAV_SP_2AZ21_P2",0.0002796,131.446,0.782,177.084,5.763,0.303,"C4","W"
"15","22",22,"OFAV_SP_2AZ21_P2",0.0001567,113.907,0.175,177.964,4.686,0.169,"C4","CW"
"16","23",23,"OFAV_SP_2AZ21_P2",0.091,149.239,0,225,0,0,"C4","A"
"17","24",24,"OFAV_SP_2AZ21_P2",0.03,127.844,0,206,0,0,"C4","CA"
"18","25",25,"OFAV_SP_2AZ21_P2",0.000322,102.41,0.063,155.494,-96.207,0.349,"C5","H"
"19","26",26,"OFAV_SP_2AZ21_P2",0.0001728,106.456,64.087,150.567,-98.21,0.187,"C5","CH"
"20","27",27,"OFAV_SP_2AZ21_P2",0.0002957,120.025,0.196,186.678,9.435,0.32,"C5","W"
"21","28",28,"OFAV_SP_2AZ21_P2",0.0001728,99.238,0.372,160.533,15.131,0.187,"C5","CW"
"22","29",29,"OFAV_SP_2AZ21_P2",0.075,135.776,0,211,0,0,"C5","A"
"23","3",3,"OFAV_SP_2AZ21_P2",0.0003846,135.482,0.15,183.413,14.589,0.417,"C1","W"
"24","30",30,"OFAV_SP_2AZ21_P2",0.032,117.272,0,203,0,0,"C5","CA"
"25","4",4,"OFAV_SP_2AZ21_P2",0.0002584,128.136,0.333,183.382,16.645,0.28,"C1","CW"
"26","5",5,"OFAV_SP_2AZ21_P2",0.132,146.517,0,225,0,0,"C1","A"
"27","6",6,"OFAV_SP_2AZ21_P2",0.063,132.129,0,215,0,0,"C1","CA"
"28","7",7,"OFAV_SP_2AZ21_P2",0.0003762,135.405,71.972,180.299,-84.174,0.408,"C2","H"
"29","8",8,"OFAV_SP_2AZ21_P2",0.0002398,106.474,0,172.511,-88.172,0.26,"C2","CH"
"30","9",9,"OFAV_SP_2AZ21_P2",0.0003575,131.966,0.333,206.794,12.352,0.387,"C2","W"
