"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFRA_PS_2GT41",0.0003072,153.444,0.223,207.775,-76.316,0.33,"C1","H"
"2","10",10,"OFRA_PS_2GT41",0.0002123,138.344,2.996,202.11,11.31,0.227,"C2","CW"
"3","11",11,"OFRA_PS_2GT41",0.096,162.343,0,233,0,0,"C2","A"
"4","12",12,"OFRA_PS_2GT41",0.042,142.478,0,233,0,0,"C2","CA"
"5","13",13,"OFRA_PS_2GT41",0.000328,135.63,0.404,190,-106.569,0.352,"C3","H"
"6","14",14,"OFRA_PS_2GT41",0.0002253,96.496,0.396,170.667,-118.926,0.242,"C3","CH"
"7","15",15,"OFRA_PS_2GT41",0.0004643,136.207,0.667,200.667,0.64,0.499,"C3","W"
"8","16",16,"OFRA_PS_2GT41",0.000252,119.542,0.667,189.43,1.771,0.27,"C3","CW"
"9","17",17,"OFRA_PS_2GT41",0.133,144.947,0,207,0,0,"C3","A"
"10","18",18,"OFRA_PS_2GT41",0.054,124.944,0,207,0,0,"C3","CA"
"11","19",19,"OFRA_PS_2GT41",0.000309,146.243,0.616,222.85,-102.633,0.331,"C4","H"
"12","2",2,"OFRA_PS_2GT41",0.0002209,111.456,1.262,172.667,-99.462,0.237,"C1","CH"
"13","20",20,"OFRA_PS_2GT41",0.0002373,110.869,0,206.208,-117.408,0.254,"C4","CH"
"14","21",21,"OFRA_PS_2GT41",0.0003789,138.124,0,202.333,0.392,0.407,"C4","W"
"15","22",22,"OFRA_PS_2GT41",0.0002235,111.167,0,173.333,0,0.24,"C4","CW"
"16","23",23,"OFRA_PS_2GT41",0.1,149.41,0,227,0,0,"C4","A"
"17","24",24,"OFRA_PS_2GT41",0.046,129.71,0,227,0,0,"C4","CA"
"18","25",25,"OFRA_PS_2GT41",0.0003487,152.265,0.635,211.751,-114.656,0.374,"C5","H"
"19","26",26,"OFRA_PS_2GT41",0.0002373,106.448,0.581,191.506,-127.875,0.254,"C5","CH"
"20","27",27,"OFRA_PS_2GT41",0.0003443,157.165,0.403,217.467,5.625,0.37,"C5","W"
"21","28",28,"OFRA_PS_2GT41",0.0002434,135.624,1.518,201.727,6.746,0.261,"C5","CW"
"22","29",29,"OFRA_PS_2GT41",0.089,156.774,0,231,0,0,"C5","A"
"23","3",3,"OFRA_PS_2GT41",0.0004393,166.584,0,210.947,2.71,0.472,"C1","W"
"24","30",30,"OFRA_PS_2GT41",0.043,139.044,0,231,0,0,"C5","CA"
"25","4",4,"OFRA_PS_2GT41",0.0002339,121.52,0,190.667,3.18,0.251,"C1","CW"
"26","5",5,"OFRA_PS_2GT41",0.109,158.928,0,219,0,0,"C1","A"
"27","6",6,"OFRA_PS_2GT41",0.065,145.502,0,219,0,0,"C1","CA"
"28","7",7,"OFRA_PS_2GT41",0.0003081,159.707,0.501,230.667,-102.162,0.331,"C2","H"
"29","8",8,"OFRA_PS_2GT41",0.0002227,121.542,0.635,189.667,-112.671,0.239,"C2","CH"
"30","9",9,"OFRA_PS_2GT41",0.0004168,165.998,0.667,212.984,8.231,0.448,"C2","W"
