"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFRA_PP_OGT1",0.0004297,96.647,47.561,131.916,-85.657,0.452,"C1","H"
"2","10",10,"OFRA_PP_OGT1",0.0002212,71.766,1.435,115.276,7.997,0.232,"C2","CW"
"3","11",11,"OFRA_PP_OGT1",0.125,96.321,0,152,0,0,"C2","A"
"4","12",12,"OFRA_PP_OGT1",0.061,81.821,0,143,0,0,"C2","CA"
"5","13",13,"OFRA_PP_OGT1",0.000455,90.338,0.494,134.004,-87.496,0.478,"C3","H"
"6","14",14,"OFRA_PP_OGT1",0.0003349,46.44,0,118.955,-88.607,0.352,"C3","CH"
"7","15",15,"OFRA_PP_OGT1",0.0003376,69.307,0,135.136,-5.848,0.354,"C3","W"
"8","16",16,"OFRA_PP_OGT1",0.0002365,56.013,0.262,105.471,13.077,0.248,"C3","CW"
"9","17",17,"OFRA_PP_OGT1",0.118,82.356,0,154,0,0,"C3","A"
"10","18",18,"OFRA_PP_OGT1",0.07,70.512,0,154,0,0,"C3","CA"
"11","19",19,"OFRA_PP_OGT1",0.0004947,74.088,0.185,121.165,-93.354,0.52,"C4","H"
"12","2",2,"OFRA_PP_OGT1",0.0002645,54.47,0,117.603,-92.745,0.278,"C1","CH"
"13","20",20,"OFRA_PP_OGT1",0.0003376,45.494,0,115.991,-105.08,0.354,"C4","CH"
"14","21",21,"OFRA_PP_OGT1",0.0003656,92.541,30.893,128.7,8.531,0.384,"C4","W"
"15","22",22,"OFRA_PP_OGT1",0.0001968,55.393,20.386,113.253,15.255,0.206,"C4","CW"
"16","23",23,"OFRA_PP_OGT1",0.116,83.087,0,149,0,0,"C4","A"
"17","24",24,"OFRA_PP_OGT1",0.065,70.081,0,149,0,0,"C4","CA"
"18","25",25,"OFRA_PP_OGT1",0.0004676,107.252,46.462,169.232,-93.106,0.491,"C5","H"
"19","26",26,"OFRA_PP_OGT1",0.0003033,73.358,0.297,132.641,-97.719,0.318,"C5","CH"
"20","27",27,"OFRA_PP_OGT1",0.0003674,92.369,0,139.333,0,0.386,"C5","W"
"21","28",28,"OFRA_PP_OGT1",0.0002112,66.057,1.182,139.182,9.866,0.222,"C5","CW"
"22","29",29,"OFRA_PP_OGT1",0.141,106.011,0,163,0,0,"C5","A"
"23","3",3,"OFRA_PP_OGT1",0.0003855,86.013,0.333,131.831,1.614,0.405,"C1","W"
"24","30",30,"OFRA_PP_OGT1",0.064,88.436,0,163,0,0,"C5","CA"
"25","4",4,"OFRA_PP_OGT1",0.0002203,62.642,0,115.444,15.297,0.23,"C1","CW"
"26","5",5,"OFRA_PP_OGT1",0.126,91.122,0,151,0,0,"C1","A"
"27","6",6,"OFRA_PP_OGT1",0.056,80.628,0,149,0,0,"C1","CA"
"28","7",7,"OFRA_PP_OGT1",0.0004035,89.015,0.605,140.58,-85.887,0.424,"C2","H"
"29","8",8,"OFRA_PP_OGT1",0.0002726,64.863,0,98.845,-91.713,0.286,"C2","CH"
"30","9",9,"OFRA_PP_OGT1",0.0003575,98.543,0.333,138.702,1.74,0.375,"C2","W"
