"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFAV_SS_2AZ7_P2",0.0002597,171.826,129.156,203.817,-86.309,0.283,"C1","H"
"2","10",10,"OFAV_SS_2AZ7_P2",0.0001382,132.608,0.487,197.333,7.64,0.151,"C2","CW"
"3","11",11,"OFAV_SS_2AZ7_P2",0.08,166.606,0,226,0,0,"C2","A"
"4","12",12,"OFAV_SS_2AZ7_P2",0.032,145.853,0,226,0,0,"C2","CA"
"5","13",13,"OFAV_SS_2AZ7_P2",0.0003413,155.862,0.518,197.347,-82.979,0.373,"C3","H"
"6","14",14,"OFAV_SS_2AZ7_P2",0.0001998,126.853,0.452,183.667,-93.846,0.218,"C3","CH"
"7","15",15,"OFAV_SS_2AZ7_P2",0.0003163,142.722,1.376,201.018,12.791,0.346,"C3","W"
"8","16",16,"OFAV_SS_2AZ7_P2",0.0001748,135.326,0.502,190,6.038,0.191,"C3","CW"
"9","17",17,"OFAV_SS_2AZ7_P2",0.086,160.77,0,222,0,0,"C3","A"
"10","18",18,"OFAV_SS_2AZ7_P2",0.039,150.064,0,222,0,0,"C3","CA"
"11","19",19,"OFAV_SS_2AZ7_P2",0.0003088,153.178,0.065,219.343,-81.607,0.338,"C4","H"
"12","2",2,"OFAV_SS_2AZ7_P2",0.0001448,149.686,103.09,184.243,-82.711,0.158,"C1","CH"
"13","20",20,"OFAV_SS_2AZ7_P2",0.0001865,137.897,65.727,195.137,-80.707,0.203,"C4","CH"
"14","21",21,"OFAV_SS_2AZ7_P2",0.0003288,173.913,0,217.308,11.424,0.359,"C4","W"
"15","22",22,"OFAV_SS_2AZ7_P2",0.0001756,129.149,0.333,192.333,11.524,0.192,"C4","CW"
"16","23",23,"OFAV_SS_2AZ7_P2",0.094,171.702,0,227,0,0,"C4","A"
"17","24",24,"OFAV_SS_2AZ7_P2",0.039,151.843,0,227,0,0,"C4","CA"
"18","25",25,"OFAV_SS_2AZ7_P2",0.000308,146.437,1.122,207.069,-83.145,0.336,"C5","H"
"19","26",26,"OFAV_SS_2AZ7_P2",0.0001523,96.909,0.475,165.249,-82.405,0.166,"C5","CH"
"20","27",27,"OFAV_SS_2AZ7_P2",0.0002822,126.632,0.587,182.41,10.911,0.308,"C5","W"
"21","28",28,"OFAV_SS_2AZ7_P2",0.000174,82.018,0.212,122,2.752,0.19,"C5","CW"
"22","29",29,"OFAV_SS_2AZ7_P2",0.079,141.107,0,212,0,0,"C5","A"
"23","3",3,"OFAV_SS_2AZ7_P2",0.0002298,180.871,0.375,214.371,13.026,0.251,"C1","W"
"24","30",30,"OFAV_SS_2AZ7_P2",0.039,130.716,0,212,0,0,"C5","CA"
"25","4",4,"OFAV_SS_2AZ7_P2",0.000139,153.367,0,196.952,3.447,0.152,"C1","CW"
"26","5",5,"OFAV_SS_2AZ7_P2",0.06,181.546,0,223,0,0,"C1","A"
"27","6",6,"OFAV_SS_2AZ7_P2",0.021,166.913,0,220,0,0,"C1","CA"
"28","7",7,"OFAV_SS_2AZ7_P2",0.0002772,165.059,88.667,215,-90,0.303,"C2","H"
"29","8",8,"OFAV_SS_2AZ7_P2",0.0001973,131.07,82.452,188.305,-89.514,0.215,"C2","CH"
"30","9",9,"OFAV_SS_2AZ7_P2",0.0002597,163.271,2.679,205.667,11.889,0.283,"C2","W"
