"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFAV_PS_313",0.0003294,148.606,82.229,200,-92.237,0.355,"C1","H"
"2","10",10,"OFAV_PS_313",0.0002088,120.036,1,198,8.531,0.224,"C2","CW"
"3","11",11,"OFAV_PS_313",0.103,177.015,0,233,0,0,"C2","A"
"4","12",12,"OFAV_PS_313",0.043,150.028,0,217,0,0,"C2","CA"
"5","13",13,"OFAV_PS_313",0.0003534,163.844,7.667,208.161,-92.925,0.381,"C3","H"
"6","14",14,"OFAV_PS_313",0.0001985,109.307,0.333,169,-90,0.214,"C3","CH"
"7","15",15,"OFAV_PS_313",0.0003346,154.307,1.203,207.677,12.002,0.36,"C3","W"
"8","16",16,"OFAV_PS_313",0.0002054,140.619,0.448,182.619,26.887,0.221,"C3","CW"
"9","17",17,"OFAV_PS_313",0.108,170.402,0,219,0,0,"C3","A"
"10","18",18,"OFAV_PS_313",0.041,139.192,0,211,0,0,"C3","CA"
"11","19",19,"OFAV_PS_313",0.0003448,143.839,0.904,192.091,-81.709,0.372,"C4","H"
"12","2",2,"OFAV_PS_313",0.000172,101.053,0.047,179.667,-106.535,0.185,"C1","CH"
"13","20",20,"OFAV_PS_313",0.0002156,108.418,0,161.71,-103.815,0.232,"C4","CH"
"14","21",21,"OFAV_PS_313",0.0003773,160.389,1,201.448,0.26,0.407,"C4","W"
"15","22",22,"OFAV_PS_313",0.0002045,114.217,0,155.927,-0.481,0.22,"C4","CW"
"16","23",23,"OFAV_PS_313",0.114,158.549,0,210,0,0,"C4","A"
"17","24",24,"OFAV_PS_313",0.051,133.212,0,202,0,0,"C4","CA"
"18","25",25,"OFAV_PS_313",0.0002918,157.599,88.804,191.851,-92.021,0.315,"C5","H"
"19","26",26,"OFAV_PS_313",0.0001506,88.916,0,162.333,-90.327,0.162,"C5","CH"
"20","27",27,"OFAV_PS_313",0.0003397,167.872,100.864,213.838,15.23,0.366,"C5","W"
"21","28",28,"OFAV_PS_313",0.0001848,108.374,0.333,193.445,3.46,0.199,"C5","CW"
"22","29",29,"OFAV_PS_313",0.098,160.486,0,225,0,0,"C5","A"
"23","3",3,"OFAV_PS_313",0.0003842,147.269,0.302,200.817,16.736,0.414,"C1","W"
"24","30",30,"OFAV_PS_313",0.028,127.741,0,216,0,0,"C5","CA"
"25","4",4,"OFAV_PS_313",0.0001848,127.889,0.202,203.074,12.875,0.199,"C1","CW"
"26","5",5,"OFAV_PS_313",0.117,164.945,0,225,0,0,"C1","A"
"27","6",6,"OFAV_PS_313",0.033,140.207,0,208,0,0,"C1","CA"
"28","7",7,"OFAV_PS_313",0.0003474,164.359,0.025,222.122,-82.77,0.375,"C2","H"
"29","8",8,"OFAV_PS_313",0.0001968,137.955,0.067,188.015,-95.262,0.212,"C2","CH"
"30","9",9,"OFAV_PS_313",0.0003654,159.536,0.852,213.805,9.33,0.394,"C2","W"
