"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFRA_PS_2CX8",0.0003687,153.461,3.712,180.559,-90.516,0.404,"C1","H"
"2","10",10,"OFRA_PS_2CX8",0.0001914,167.183,1.323,200.623,17.176,0.21,"C2","CW"
"3","11",11,"OFRA_PS_2CX8",0.092,179.075,0,216,0,0,"C2","A"
"4","12",12,"OFRA_PS_2CX8",0.031,162.217,0,213,0,0,"C2","CA"
"5","13",13,"OFRA_PS_2CX8",0.0003298,160.937,86.037,197.324,-81.298,0.361,"C3","H"
"6","14",14,"OFRA_PS_2CX8",0.0001674,138.344,1.589,192.751,-85.426,0.183,"C3","CH"
"7","15",15,"OFRA_PS_2CX8",0.0004508,172.022,0.869,207,19.37,0.494,"C3","W"
"8","16",16,"OFRA_PS_2CX8",0.0001839,135.836,1.134,183,16.798,0.202,"C3","CW"
"9","17",17,"OFRA_PS_2CX8",0.144,174.033,0,216,0,0,"C3","A"
"10","18",18,"OFRA_PS_2CX8",0.044,151.467,0,212,0,0,"C3","CA"
"11","19",19,"OFRA_PS_2CX8",0.0003555,167.854,0.237,196.199,-90.535,0.39,"C4","H"
"12","2",2,"OFRA_PS_2CX8",0.0001806,135.383,103.204,164.53,-94.236,0.197,"C1","CH"
"13","20",20,"OFRA_PS_2CX8",0.0001864,142.703,0.321,188.667,-92.045,0.204,"C4","CH"
"14","21",21,"OFRA_PS_2CX8",0.000382,159.314,0.835,189.881,0.498,0.419,"C4","W"
"15","22",22,"OFRA_PS_2CX8",0.0001897,149.891,0.333,194.579,2.01,0.208,"C4","CW"
"16","23",23,"OFRA_PS_2CX8",0.14,169.699,0,202,0,0,"C4","A"
"17","24",24,"OFRA_PS_2CX8",0.038,152.476,0,198,0,0,"C4","CA"
"18","25",25,"OFRA_PS_2CX8",0.000343,177.252,17.805,213.794,-81.085,0.376,"C5","H"
"19","26",26,"OFRA_PS_2CX8",0.0002121,146.889,0.571,209.114,-76.399,0.232,"C5","CH"
"20","27",27,"OFRA_PS_2CX8",0.0004549,196.707,157.474,226.599,16.98,0.499,"C5","W"
"21","28",28,"OFRA_PS_2CX8",0.000232,164.667,0.045,208.333,15.832,0.254,"C5","CW"
"22","29",29,"OFRA_PS_2CX8",0.14,191.719,0,232,0,0,"C5","A"
"23","3",3,"OFRA_PS_2CX8",0.000435,148.912,0.545,174.82,7.45,0.477,"C1","W"
"24","30",30,"OFRA_PS_2CX8",0.041,175.916,0,231,0,0,"C5","CA"
"25","4",4,"OFRA_PS_2CX8",0.0002403,130.415,0.667,157.891,5.553,0.263,"C1","CW"
"26","5",5,"OFRA_PS_2CX8",0.156,150.704,0,190,0,0,"C1","A"
"27","6",6,"OFRA_PS_2CX8",0.049,143.347,0,185,0,0,"C1","CA"
"28","7",7,"OFRA_PS_2CX8",0.0003621,165.838,0.565,201.627,-72.395,0.397,"C2","H"
"29","8",8,"OFRA_PS_2CX8",0.0001906,162.039,0.557,211.333,-70.615,0.208,"C2","CH"
"30","9",9,"OFRA_PS_2CX8",0.0003629,177.676,1.492,205.593,11.619,0.398,"C2","W"
