"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFAV_PS_369",0.000433,156.626,5.599,223.083,-94.627,0.474,"C1","H"
"2","10",10,"OFAV_PS_369",0.0002248,122.346,1,170,0,0.246,"C2","CW"
"3","11",11,"OFAV_PS_369",0.0003757,157.799,0.189,210.779,-68.199,0.412,"C2","A"
"4","12",12,"OFAV_PS_369",0.0002389,142.509,1.334,191.602,-76.109,0.262,"C2","CA"
"5","13",13,"OFAV_PS_369",0.0003956,142.376,68.43,206.44,-81.666,0.434,"C3","H"
"6","14",14,"OFAV_PS_369",0.0002405,125.056,1.106,196.123,-94.764,0.263,"C3","CH"
"7","15",15,"OFAV_PS_369",0.0004023,153.457,70.805,212,11.797,0.441,"C3","W"
"8","16",16,"OFAV_PS_369",0.0002389,127.784,0.203,200.736,13.309,0.261,"C3","CW"
"9","17",17,"OFAV_PS_369",0.14,162.415,0,219,7.595,0.248,"C3","A"
"10","18",18,"OFAV_PS_369",0.056,140.819,0,218,7.595,0.248,"C3","CA"
"11","19",19,"OFAV_PS_369",0.0003185,153.231,62.77,214.174,-99.019,0.349,"C4","H"
"12","2",2,"OFAV_PS_369",0.0002397,137.078,0.882,204.885,-92.981,0.263,"C1","CH"
"13","20",20,"OFAV_PS_369",0.0002264,115.91,0.115,179.925,-106.639,0.248,"C4","CH"
"14","21",21,"OFAV_PS_369",0.0003799,125.625,0.251,185.063,-4.139,0.416,"C4","W"
"15","22",22,"OFAV_PS_369",0.0002057,140.04,59.622,188.428,4.879,0.225,"C4","CW"
"16","23",23,"OFAV_PS_369",0.121,153.708,0,222,0,0,"C4","A"
"17","24",24,"OFAV_PS_369",0.06,141.563,0,222,0,0,"C4","CA"
"18","25",25,"OFAV_PS_369",0.0003873,171.586,70.21,211.046,-82.967,0.424,"C5","H"
"19","26",26,"OFAV_PS_369",0.0002347,140.025,58.198,207,-82.042,0.257,"C5","CH"
"20","27",27,"OFAV_PS_369",0.0003799,150.263,0.413,199.264,11.753,0.416,"C5","W"
"21","28",28,"OFAV_PS_369",0.0002148,141.305,69.07,193.443,12.745,0.235,"C5","CW"
"22","29",29,"OFAV_PS_369",0.143,164.75,0,219,0,0,"C5","A"
"23","3",3,"OFAV_PS_369",0.0004852,164.487,0.333,238.279,27.224,0.532,"C1","W"
"24","30",30,"OFAV_PS_369",0.059,141.42,0,219,0,0,"C5","CA"
"25","4",4,"OFAV_PS_369",0.0002372,158.732,78.64,208,23.595,0.259,"C1","CW"
"26","5",5,"OFAV_PS_369",0.145,168.493,0,243,0,0,"C1","A"
"27","6",6,"OFAV_PS_369",0.058,150.666,0,243,0,0,"C1","CA"
"28","7",7,"OFAV_PS_369",0.0003907,140.739,0.217,213.667,-62.616,0.428,"C2","H"
"29","8",8,"OFAV_PS_369",0.0002281,130.637,0.314,191.985,-86.228,0.249,"C2","CH"
"30","9",9,"OFAV_PS_369",0.0003791,150.972,2,212.667,0,0.415,"C2","W"
