"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFAV_PP_359",3e-04,191.628,158.109,216.611,-91.444,0.327,"C1","H"
"2","10",10,"OFAV_PP_359",0.000181,96.352,0.344,127.127,24.179,0.197,"C2","CW"
"3","11",11,"OFAV_PP_359",0.1,127.874,0,193,0,0,"C2","A"
"4","12",12,"OFAV_PP_359",0.032,117.541,0,187,0,0,"C2","CA"
"5","13",13,"OFAV_PP_359",0.000414,131.31,0.363,204.713,-87.207,0.451,"C3","H"
"6","14",14,"OFAV_PP_359",0.0002397,125.273,68.946,191.096,-85.57,0.261,"C3","CH"
"7","15",15,"OFAV_PP_359",0.0003729,147.173,1.002,194.288,21.13,0.406,"C3","W"
"8","16",16,"OFAV_PP_359",0.0002204,128.267,2.444,186.595,12.339,0.24,"C3","CW"
"9","17",17,"OFAV_PP_359",0.136,161.362,0,222,0,0,"C3","A"
"10","18",18,"OFAV_PP_359",0.055,140.729,0,208,0,0,"C3","CA"
"11","19",19,"OFAV_PP_359",0.0003519,178.061,126.656,215.123,-85.622,0.384,"C4","H"
"12","2",2,"OFAV_PP_359",0.0002145,108.584,0.063,202.471,-92.021,0.234,"C1","CH"
"13","20",20,"OFAV_PP_359",0.0002514,158.995,0.473,218.85,-86.543,0.273,"C4","CH"
"14","21",21,"OFAV_PP_359",0.0003997,185.698,0.333,216.818,14.854,0.436,"C4","W"
"15","22",22,"OFAV_PP_359",0.0002506,173.964,0.421,213.466,15.998,0.272,"C4","CW"
"16","23",23,"OFAV_PP_359",0.13,185.595,0,224,0,0,"C4","A"
"17","24",24,"OFAV_PP_359",0.059,175.18,0,224,0,0,"C4","CA"
"18","25",25,"OFAV_PP_359",0.000357,158.322,72.546,203.667,-98.531,0.389,"C5","H"
"19","26",26,"OFAV_PP_359",0.0002246,122.596,0,180.866,-96.009,0.245,"C5","CH"
"20","27",27,"OFAV_PP_359",0.0003762,144.5,0.242,168.944,14.346,0.41,"C5","W"
"21","28",28,"OFAV_PP_359",0.0002212,125.317,1.747,173.401,8.099,0.24,"C5","CW"
"22","29",29,"OFAV_PP_359",0.125,150.118,0,216,0,0,"C5","A"
"23","3",3,"OFAV_PP_359",0.0003762,178.916,0.141,211.569,12.362,0.41,"C1","W"
"24","30",30,"OFAV_PP_359",0.05,136.486,0,215,0,0,"C5","CA"
"25","4",4,"OFAV_PP_359",0.000233,171.404,0.156,213.689,3.731,0.253,"C1","CW"
"26","5",5,"OFAV_PP_359",0.111,185.757,0,226,0,0,"C1","A"
"27","6",6,"OFAV_PP_359",0.059,174.617,0,226,0,0,"C1","CA"
"28","7",7,"OFAV_PP_359",0.0003293,131.694,3.224,175.156,-92.337,0.359,"C2","H"
"29","8",8,"OFAV_PP_359",0.0002003,114.335,0.532,174.566,-89.037,0.218,"C2","CH"
"30","9",9,"OFAV_PP_359",0.0003436,121.126,0.554,161.38,23.051,0.374,"C2","W"
