"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFAV_PP_2HS48",0.0003075,169.188,0.328,221.669,-67.195,0.342,"C1","H"
"2","10",10,"OFAV_PP_2HS48",0.0002176,141.807,1.273e-11,200.833,65.714,0.242,"C2","CW"
"3","11",11,"OFAV_PP_2HS48",0.113,165.167,0,227,0,0,"C2","A"
"4","12",12,"OFAV_PP_2HS48",0.049,157.935,0,227,0,0,"C2","CA"
"5","13",13,"OFAV_PP_2HS48",0.0004135,155.836,0.112,215.2,-75.801,0.46,"C3","H"
"6","14",14,"OFAV_PP_2HS48",0.0002465,126.566,1.875,205.558,-76.373,0.274,"C3","CH"
"7","15",15,"OFAV_PP_2HS48",0.0003292,153.96,0.576,192.451,12.711,0.367,"C3","W"
"8","16",16,"OFAV_PP_2HS48",0.0001999,152.583,0.075,201.183,7.64,0.222,"C3","CW"
"9","17",17,"OFAV_PP_2HS48",0.13,157.505,0,222,0,0,"C3","A"
"10","18",18,"OFAV_PP_2HS48",0.056,147.753,0,218,0,0,"C3","CA"
"11","19",19,"OFAV_PP_2HS48",0.0004199,169.702,0.054,213.958,-88.683,0.468,"C4","H"
"12","2",2,"OFAV_PP_2HS48",0.0002055,105.537,0.333,211.354,-81.87,0.228,"C1","CH"
"13","20",20,"OFAV_PP_2HS48",0.0002272,151.296,0.052,201.596,-90.813,0.253,"C4","CH"
"14","21",21,"OFAV_PP_2HS48",0.0003742,184.503,148.821,227.987,20.383,0.417,"C4","W"
"15","22",22,"OFAV_PP_2HS48",0.0002112,171.981,114.273,215.524,23.829,0.235,"C4","CW"
"16","23",23,"OFAV_PP_2HS48",0.124,177.703,0,236,0,0,"C4","A"
"17","24",24,"OFAV_PP_2HS48",0.051,169.844,0,221,0,0,"C4","CA"
"18","25",25,"OFAV_PP_2HS48",0.0004103,158.814,0.363,193.608,-80.981,0.457,"C5","H"
"19","26",26,"OFAV_PP_2HS48",0.0002208,126.419,0.704,178.787,-80.744,0.245,"C5","CH"
"20","27",27,"OFAV_PP_2HS48",0.0003509,170.089,0.619,210.055,8.167,0.391,"C5","W"
"21","28",28,"OFAV_PP_2HS48",0.0002096,130.904,1.85,209.641,10.62,0.233,"C5","CW"
"22","29",29,"OFAV_PP_2HS48",0.113,158.88,0,219,0,0,"C5","A"
"23","3",3,"OFAV_PP_2HS48",0.0003573,161.076,0.333,213.191,20.556,0.398,"C1","W"
"24","30",30,"OFAV_PP_2HS48",0.051,149.306,0,219,0,0,"C5","CA"
"25","4",4,"OFAV_PP_2HS48",0.0001791,159.695,0.405,210.982,23.334,0.199,"C1","CW"
"26","5",5,"OFAV_PP_2HS48",0.11,172.043,0,229,0,0,"C1","A"
"27","6",6,"OFAV_PP_2HS48",0.037,158.277,0,215,0,0,"C1","CA"
"28","7",7,"OFAV_PP_2HS48",0.0003838,174.566,0,220.384,-91.801,0.428,"C2","H"
"29","8",8,"OFAV_PP_2HS48",0.0002377,132.869,0.524,200.644,-94.086,0.264,"C2","CH"
"30","9",9,"OFAV_PP_2HS48",0.0002987,185.666,0.211,225.073,29.055,0.332,"C2","W"
