"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFRA_PP_2HS27",0.0003981,114.356,0.037,165.473,-80.28,0.417,"C1","H"
"2","10",10,"OFRA_PP_2HS27",0.000234,76.642,0.014,163.345,18.576,0.245,"C2","CW"
"3","11",11,"OFRA_PP_2HS27",0.122,128.48,0,189,0,0,"C2","A"
"4","12",12,"OFRA_PP_2HS27",0.06,102.894,0,187,0,0,"C2","CA"
"5","13",13,"OFRA_PP_2HS27",0.0003791,99.28,0,156.667,-77.829,0.397,"C3","H"
"6","14",14,"OFRA_PP_2HS27",0.0002703,69.582,0.013,135.636,-78.917,0.282,"C3","CH"
"7","15",15,"OFRA_PP_2HS27",0.0004099,113.863,0.379,182,29.351,0.429,"C3","W"
"8","16",16,"OFRA_PP_2HS27",0.0002294,72.648,0.333,143.333,33.501,0.24,"C3","CW"
"9","17",17,"OFRA_PP_2HS27",0.119,113.101,0,177,0,0,"C3","A"
"10","18",18,"OFRA_PP_2HS27",0.064,90.637,0,169,0,0,"C3","CA"
"11","19",19,"OFRA_PP_2HS27",0.0004172,130.823,0.174,181.198,-93.498,0.437,"C4","H"
"12","2",2,"OFRA_PP_2HS27",0.0002421,56.337,3.979e-12,129.546,-91.292,0.253,"C1","CH"
"13","20",20,"OFRA_PP_2HS27",0.0002421,84.939,0,163.405,-86.772,0.254,"C4","CH"
"14","21",21,"OFRA_PP_2HS27",0.0004417,110.947,0,192.626,18.733,0.463,"C4","W"
"15","22",22,"OFRA_PP_2HS27",0.0002304,69.859,0,145.979,20.37,0.241,"C4","CW"
"16","23",23,"OFRA_PP_2HS27",0.17,140.813,0,198,0,0,"C4","A"
"17","24",24,"OFRA_PP_2HS27",0.058,106.04,0,181,0,0,"C4","CA"
"18","25",25,"OFRA_PP_2HS27",0.0004453,120.861,0,191.331,-89.298,0.467,"C5","H"
"19","26",26,"OFRA_PP_2HS27",0.0002331,64.432,0,155.354,-93.576,0.244,"C5","CH"
"20","27",27,"OFRA_PP_2HS27",0.0004281,127.247,0.338,194.276,14.508,0.449,"C5","W"
"21","28",28,"OFRA_PP_2HS27",0.0002449,79.627,0.61,165.333,24.092,0.257,"C5","CW"
"22","29",29,"OFRA_PP_2HS27",0.162,143.757,0,207,0,0,"C5","A"
"23","3",3,"OFRA_PP_2HS27",0.0004698,120.542,0.333,178.722,12.961,0.493,"C1","W"
"24","30",30,"OFRA_PP_2HS27",0.055,104.008,0,202,0,0,"C5","CA"
"25","4",4,"OFRA_PP_2HS27",0.0003047,85.481,0.36,131.695,13.456,0.319,"C1","CW"
"26","5",5,"OFRA_PP_2HS27",0.159,128.487,0,191,0,0,"C1","A"
"27","6",6,"OFRA_PP_2HS27",0.069,101.624,0,174,0,0,"C1","CA"
"28","7",7,"OFRA_PP_2HS27",0.0003319,110.036,0.7,178.942,-105.558,0.348,"C2","H"
"29","8",8,"OFRA_PP_2HS27",0.0002657,85.606,47.165,143.5,-99.462,0.278,"C2","CH"
"30","9",9,"OFRA_PP_2HS27",0.0004063,107.514,0.034,186.327,10.305,0.426,"C2","W"
