"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFAV_SS_9JQ5",0.0002871,125.309,65.628,166.465,-88.668,0.314,"C1","H"
"2","10",10,"OFAV_SS_9JQ5",0.000218,127.803,0.394,184.665,19.269,0.238,"C2","CW"
"3","11",11,"OFAV_SS_9JQ5",0.118,146.307,0,200,0,0,"C2","A"
"4","12",12,"OFAV_SS_9JQ5",0.053,130.126,0,200,0,0,"C2","CA"
"5","13",13,"OFAV_SS_9JQ5",0.0004036,143.314,0.724,197.379,-68.529,0.441,"C3","H"
"6","14",14,"OFAV_SS_9JQ5",0.0002297,118.259,0.867,188.667,-79.303,0.251,"C3","CH"
"7","15",15,"OFAV_SS_9JQ5",0.0003945,139.024,0.001,180.078,15.446,0.432,"C3","W"
"8","16",16,"OFAV_SS_9JQ5",0.0002155,130.993,48.749,186.778,19.699,0.235,"C3","CW"
"9","17",17,"OFAV_SS_9JQ5",0.131,151.509,0,205,0,0,"C3","A"
"10","18",18,"OFAV_SS_9JQ5",0.054,131.472,0,205,0,0,"C3","CA"
"11","19",19,"OFAV_SS_9JQ5",0.0003304,134.666,0.797,182.668,-83.037,0.361,"C4","H"
"12","2",2,"OFAV_SS_9JQ5",0.0002122,113.523,2.543,159.895,-90.451,0.232,"C1","CH"
"13","20",20,"OFAV_SS_9JQ5",0.0002605,94.909,0.295,172,-91.652,0.285,"C4","CH"
"14","21",21,"OFAV_SS_9JQ5",0.0003845,135.514,0.278,198.92,14.307,0.421,"C4","W"
"15","22",22,"OFAV_SS_9JQ5",0.0002322,131.247,0.384,198.252,16.285,0.254,"C4","CW"
"16","23",23,"OFAV_SS_9JQ5",0.113,153.565,0,215,0,0,"C4","A"
"17","24",24,"OFAV_SS_9JQ5",0.052,130.86,0,206,0,0,"C4","CA"
"18","25",25,"OFAV_SS_9JQ5",0.0004136,135.463,0.079,166.667,-88.383,0.453,"C5","H"
"19","26",26,"OFAV_SS_9JQ5",0.0002289,102.489,0,160.652,-91.672,0.25,"C5","CH"
"20","27",27,"OFAV_SS_9JQ5",0.0004286,134.719,0.432,174.333,7.153,0.469,"C5","W"
"21","28",28,"OFAV_SS_9JQ5",0.0002289,112.379,0.485,152.389,20.752,0.25,"C5","CW"
"22","29",29,"OFAV_SS_9JQ5",0.156,142.019,0,187,0,0,"C5","A"
"23","3",3,"OFAV_SS_9JQ5",0.0003587,113.838,0.349,165.152,14.811,0.393,"C1","W"
"24","30",30,"OFAV_SS_9JQ5",0.053,120.421,0,174,0,0,"C5","CA"
"25","4",4,"OFAV_SS_9JQ5",0.000223,104.262,0.435,163.948,12.995,0.243,"C1","CW"
"26","5",5,"OFAV_SS_9JQ5",0.09,127.625,0,181,0,0,"C1","A"
"27","6",6,"OFAV_SS_9JQ5",0.049,112.325,0,181,0,0,"C1","CA"
"28","7",7,"OFAV_SS_9JQ5",0.0003762,140.009,39.887,188.01,-67.868,0.412,"C2","H"
"29","8",8,"OFAV_SS_9JQ5",0.0002314,127.919,47.123,194.933,-82.104,0.252,"C2","CH"
"30","9",9,"OFAV_SS_9JQ5",0.0003545,147.261,77.103,192,10.57,0.388,"C2","W"
