"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFAV_PS_9EV4",0.0003648,179.559,0.03,218.776,-59.452,0.393,"C1","H"
"2","10",10,"OFAV_PS_9EV4",0.0002398,145.229,0.072,202.667,2.463,0.258,"C2","CW"
"3","11",11,"OFAV_PS_9EV4",0.125,179.336,0,237,0,0,"C2","A"
"4","12",12,"OFAV_PS_9EV4",0.063,156.831,0,237,0,0,"C2","CA"
"5","13",13,"OFAV_PS_9EV4",0.0004179,172.057,39.144,223.996,-86.82,0.45,"C3","H"
"6","14",14,"OFAV_PS_9EV4",0.0002663,172.631,79.1,226.353,-94.994,0.287,"C3","CH"
"7","15",15,"OFAV_PS_9EV4",0.0003811,189.373,1.315,231,26.911,0.411,"C3","W"
"8","16",16,"OFAV_PS_9EV4",0.0002441,186.383,118.398,217.333,37.716,0.263,"C3","CW"
"9","17",17,"OFAV_PS_9EV4",0.126,192.34,0,237,0,0,"C3","A"
"10","18",18,"OFAV_PS_9EV4",0.059,169.386,0,237,0,0,"C3","CA"
"11","19",19,"OFAV_PS_9EV4",0.0003254,145.246,0.207,209.326,-101.399,0.351,"C4","H"
"12","2",2,"OFAV_PS_9EV4",0.0002269,111.386,0.057,197,-88.047,0.244,"C1","CH"
"13","20",20,"OFAV_PS_9EV4",0.000215,143.297,79.949,206.832,-94.135,0.231,"C4","CH"
"14","21",21,"OFAV_PS_9EV4",0.0003477,158.224,0.427,214.065,6.809,0.375,"C4","W"
"15","22",22,"OFAV_PS_9EV4",0.0002295,124.421,0.333,217.517,0.644,0.247,"C4","CW"
"16","23",23,"OFAV_PS_9EV4",0.102,163.493,0,227,0,0,"C4","A"
"17","24",24,"OFAV_PS_9EV4",0.053,143.986,0,227,0,0,"C4","CA"
"18","25",25,"OFAV_PS_9EV4",0.0003126,175.731,0.141,221.41,-80.512,0.337,"C5","H"
"19","26",26,"OFAV_PS_9EV4",0.0001995,133.457,0,206.319,-90.741,0.215,"C5","CH"
"20","27",27,"OFAV_PS_9EV4",0.0003443,162.552,2.766,208.953,-32.263,0.371,"C5","W"
"21","28",28,"OFAV_PS_9EV4",0.000209,164.619,3.721,213.198,-20.003,0.225,"C5","CW"
"22","29",29,"OFAV_PS_9EV4",0.074,177.322,0,234,0,0,"C5","A"
"23","3",3,"OFAV_PS_9EV4",0.0004119,169.35,0.444,222.351,10.818,0.444,"C1","W"
"24","30",30,"OFAV_PS_9EV4",0.042,158.295,0,234,0,0,"C5","CA"
"25","4",4,"OFAV_PS_9EV4",0.0002621,160.261,0.019,211.132,6.216,0.282,"C1","CW"
"26","5",5,"OFAV_PS_9EV4",0.119,184.377,0,231,0,0,"C1","A"
"27","6",6,"OFAV_PS_9EV4",0.061,164.378,0,224,0,0,"C1","CA"
"28","7",7,"OFAV_PS_9EV4",0.0003768,137.257,0.548,214,-82.147,0.406,"C2","H"
"29","8",8,"OFAV_PS_9EV4",0.0002526,132.225,0,220.51,-88.831,0.272,"C2","CH"
"30","9",9,"OFAV_PS_9EV4",0.0003734,162.011,3.356,217.782,2.37,0.403,"C2","W"
