"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFAV_SS_2EV36",0.0003125,147.592,16.459,190.933,-79.909,0.335,"C1","H"
"2","10",10,"OFAV_SS_2EV36",0.0002337,127.321,1.964,179.667,16.209,0.25,"C2","CW"
"3","11",11,"OFAV_SS_2EV36",0.123,165.035,0,214,0,0,"C2","A"
"4","12",12,"OFAV_SS_2EV36",0.058,145.479,0,200,0,0,"C2","CA"
"5","13",13,"OFAV_SS_2EV36",0.0002701,151.934,3.14,182.662,-100.008,0.289,"C3","H"
"6","14",14,"OFAV_SS_2EV36",0.0001333,111.055,67.845,176.917,-107.488,0.142,"C3","CH"
"7","15",15,"OFAV_SS_2EV36",0.0003662,147.423,0.398,172.667,-1.086,0.393,"C3","W"
"8","16",16,"OFAV_SS_2EV36",0.0002199,126.278,0.022,160.473,8.194,0.235,"C3","CW"
"9","17",17,"OFAV_SS_2EV36",0.107,155.52,0,195,0,0,"C3","A"
"10","18",18,"OFAV_SS_2EV36",0.034,137.891,0,195,0,0,"C3","CA"
"11","19",19,"OFAV_SS_2EV36",0.0003402,114.761,0,162.792,-101.768,0.365,"C4","H"
"12","2",2,"OFAV_SS_2EV36",0.0001601,123.163,1.729,153.849,-120.324,0.171,"C1","CH"
"13","20",20,"OFAV_SS_2EV36",0.0001809,82.112,0,161.949,-98.286,0.194,"C4","CH"
"14","21",21,"OFAV_SS_2EV36",0.0003558,126.743,0,163.168,5.599,0.381,"C4","W"
"15","22",22,"OFAV_SS_2EV36",0.0002233,98.433,0,135.699,5.799,0.239,"C4","CW"
"16","23",23,"OFAV_SS_2EV36",0.119,135.007,0,168,0,0,"C4","A"
"17","24",24,"OFAV_SS_2EV36",0.041,118.867,0,167,0,0,"C4","CA"
"18","25",25,"OFAV_SS_2EV36",0.0003566,153.995,59.333,194.847,-113.199,0.383,"C5","H"
"19","26",26,"OFAV_SS_2EV36",0.0002069,137.983,0.333,197.937,-120.881,0.221,"C5","CH"
"20","27",27,"OFAV_SS_2EV36",0.0003653,154.877,0.547,188.596,6.28,0.391,"C5","W"
"21","28",28,"OFAV_SS_2EV36",0.0002207,127.23,0.288,165.722,7.684,0.237,"C5","CW"
"22","29",29,"OFAV_SS_2EV36",0.118,161.005,0,201,0,0,"C5","A"
"23","3",3,"OFAV_SS_2EV36",0.0003315,141.436,0.333,180.077,10.869,0.355,"C1","W"
"24","30",30,"OFAV_SS_2EV36",0.038,143.32,0,201,0,0,"C5","CA"
"25","4",4,"OFAV_SS_2EV36",0.0001939,119.332,0.789,159.667,14.036,0.207,"C1","CW"
"26","5",5,"OFAV_SS_2EV36",0.095,157.51,0,205,0,0,"C1","A"
"27","6",6,"OFAV_SS_2EV36",0.032,137.771,0,201,0,0,"C1","CA"
"28","7",7,"OFAV_SS_2EV36",0.0003592,147.514,39.089,190.444,-74.454,0.385,"C2","H"
"29","8",8,"OFAV_SS_2EV36",0.0002562,129.186,1.805,169.673,-119.168,0.275,"C2","CH"
"30","9",9,"OFAV_SS_2EV36",0.000419,159.77,0.333,206.333,2.49,0.45,"C2","W"
