"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFRA_PS_OGT5_P2",0.000447,140.11,2,175.279,-91.264,0.493,"C1","H"
"2","10",10,"OFRA_PS_OGT5_P2",0.0002157,131.457,0.712,191.257,7.883,0.238,"C2","CW"
"3","11",11,"OFRA_PS_OGT5_P2",0.109,160.285,0,208,0,0,"C2","A"
"4","12",12,"OFRA_PS_OGT5_P2",0.02,127.847,0,189,0,0,"C2","CA"
"5","13",13,"OFRA_PS_OGT5_P2",0.0003814,146.207,0.641,187.057,-90.494,0.42,"C3","H"
"6","14",14,"OFRA_PS_OGT5_P2",0.0001952,132.27,0.621,163.338,-84.193,0.215,"C3","CH"
"7","15",15,"OFRA_PS_OGT5_P2",0.0002674,149.665,0.333,184.772,4.236,0.294,"C3","W"
"8","16",16,"OFRA_PS_OGT5_P2",0.0001657,128.519,0.237,186.667,4.574,0.182,"C3","CW"
"9","17",17,"OFRA_PS_OGT5_P2",0.096,156.501,0,197,0,0,"C3","A"
"10","18",18,"OFRA_PS_OGT5_P2",0.013,117.827,0,185,0,0,"C3","CA"
"11","19",19,"OFRA_PS_OGT5_P2",0.0004315,143.593,0.229,175.943,-97.883,0.475,"C4","H"
"12","2",2,"OFRA_PS_OGT5_P2",0.0002863,112.774,0.28,154.839,-90.659,0.315,"C1","CH"
"13","20",20,"OFRA_PS_OGT5_P2",0.0001583,119.484,0.667,156,-90,0.174,"C4","CH"
"14","21",21,"OFRA_PS_OGT5_P2",0.000283,132.119,0.333,175.667,1.998,0.312,"C4","W"
"15","22",22,"OFRA_PS_OGT5_P2",0.0001813,122.62,0.667,168.618,1.042,0.199,"C4","CW"
"16","23",23,"OFRA_PS_OGT5_P2",0.107,146.032,0,187,0,0,"C4","A"
"17","24",24,"OFRA_PS_OGT5_P2",0.019,117.558,0,169,0,0,"C4","CA"
"18","25",25,"OFRA_PS_OGT5_P2",0.0003716,152.913,0,205.976,-91.014,0.409,"C5","H"
"19","26",26,"OFRA_PS_OGT5_P2",0.0001977,138.584,0.433,180,-90.955,0.217,"C5","CH"
"20","27",27,"OFRA_PS_OGT5_P2",0.0003486,169.429,0.368,201.428,0.541,0.384,"C5","W"
"21","28",28,"OFRA_PS_OGT5_P2",0.0002083,152.8,0.443,202.337,4.538,0.229,"C5","CW"
"22","29",29,"OFRA_PS_OGT5_P2",0.104,174.24,0,215,0,0,"C5","A"
"23","3",3,"OFRA_PS_OGT5_P2",0.0003749,147.036,0,183.825,2.01,0.413,"C1","W"
"24","30",30,"OFRA_PS_OGT5_P2",0.034,155.275,0,207,0,0,"C5","CA"
"25","4",4,"OFRA_PS_OGT5_P2",0.0001821,131.467,0.163,166.627,6.226,0.2,"C1","CW"
"26","5",5,"OFRA_PS_OGT5_P2",0.128,145.935,0,189,0,0,"C1","A"
"27","6",6,"OFRA_PS_OGT5_P2",0.013,118.755,0,176,0,0,"C1","CA"
"28","7",7,"OFRA_PS_OGT5_P2",0.000406,139.494,0.094,196.121,-94.648,0.447,"C2","H"
"29","8",8,"OFRA_PS_OGT5_P2",0.0002141,115.458,0.138,191,-86.479,0.236,"C2","CH"
"30","9",9,"OFRA_PS_OGT5_P2",0.0003363,154.876,2.859,182.609,3.366,0.37,"C2","W"
