"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFRA_PP_2GT7_P1",0.0003724,171.657,0.333,220.31,-106.44,0.376,"C1","H"
"2","10",10,"OFRA_PP_2GT7_P1",0.0002343,167.26,0,206.667,0,0.237,"C2","CW"
"3","11",11,"OFRA_PP_2GT7_P1",0.143,183.97,0,232,0,0,"C2","A"
"4","12",12,"OFRA_PP_2GT7_P1",0,NA,255,0,0,0,"C2","CA"
"5","13",13,"OFRA_PP_2GT7_P1",0.000351,159.375,0,216,-92.862,0.355,"C3","H"
"6","14",14,"OFRA_PP_2GT7_P1",0.0001993,169.395,136.157,193.51,-91.685,0.201,"C3","CH"
"7","15",15,"OFRA_PP_2GT7_P1",0.000456,175.959,0,220.667,-1.469,0.462,"C3","W"
"8","16",16,"OFRA_PP_2GT7_P1",0.0002752,162.648,0,215.34,-1.219,0.278,"C3","CW"
"9","17",17,"OFRA_PP_2GT7_P1",9.723e-07,134,134,134,0,0,"C3","A"
"10","18",18,"OFRA_PP_2GT7_P1",0.029,151.59,0,215,0,0,"C3","CA"
"11","19",19,"OFRA_PP_2GT7_P1",0.0003802,171.851,138.851,216.333,-89.119,0.385,"C4","H"
"12","2",2,"OFRA_PP_2GT7_P1",0.0001935,181.553,142.333,222.333,-90,0.195,"C1","CH"
"13","20",20,"OFRA_PP_2GT7_P1",0.000211,146.132,0,216.333,-90,0.213,"C4","CH"
"14","21",21,"OFRA_PP_2GT7_P1",0.0005493,165.746,0,208.582,-0.61,0.556,"C4","W"
"15","22",22,"OFRA_PP_2GT7_P1",0.0002285,174.159,0,220.718,2.936,0.231,"C4","CW"
"16","23",23,"OFRA_PP_2GT7_P1",9.723e-07,180,180,180,0,0,"C4","A"
"17","24",24,"OFRA_PP_2GT7_P1",9.723e-07,151,151,151,0,0,"C4","CA"
"18","25",25,"OFRA_PP_2GT7_P1",0.0003685,124.078,0,190.333,-91.818,0.373,"C5","H"
"19","26",26,"OFRA_PP_2GT7_P1",0.0001701,127.947,0,206.333,-90,0.172,"C5","CH"
"20","27",27,"OFRA_PP_2GT7_P1",0.0004035,148.899,0.821,190.87,-1.66,0.408,"C5","W"
"21","28",28,"OFRA_PP_2GT7_P1",0.000176,114.693,0.078,182,1.909,0.178,"C5","CW"
"22","29",29,"OFRA_PP_2GT7_P1",0.143,151.621,0,233,0,0,"C5","A"
"23","3",3,"OFRA_PP_2GT7_P1",0.0005843,187.741,0,219.31,0.573,0.592,"C1","W"
"24","30",30,"OFRA_PP_2GT7_P1",0.017,134.756,0,214,0,0,"C5","CA"
"25","4",4,"OFRA_PP_2GT7_P1",0.000246,171.812,0,222.429,2.726,0.249,"C1","CW"
"26","5",5,"OFRA_PP_2GT7_P1",0.174,189.346,0,238,0,0,"C1","A"
"27","6",6,"OFRA_PP_2GT7_P1",0.026,172.186,0,231,0,0,"C1","CA"
"28","7",7,"OFRA_PP_2GT7_P1",0.0004045,158.32,0.167,214.177,-93.318,0.409,"C2","H"
"29","8",8,"OFRA_PP_2GT7_P1",0.0002061,143.898,0.136,206.841,-96.52,0.208,"C2","CH"
"30","9",9,"OFRA_PP_2GT7_P1",0.0004385,175.359,0.533,220.067,-2.291,0.444,"C2","W"
