"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFAV_PP_358",0.0002919,147.711,0,215,-91.958,0.32,"C1","H"
"2","10",10,"OFAV_PP_358",0.000243,169.238,119.869,204.269,15.083,0.266,"C2","CW"
"3","11",11,"OFAV_PP_358",0.12,187.243,0,225,0,0,"C2","A"
"4","12",12,"OFAV_PP_358",0.049,173.868,0,225,0,0,"C2","CA"
"5","13",13,"OFAV_PP_358",0.0003914,184.065,0.772,218.42,-83.66,0.429,"C3","H"
"6","14",14,"OFAV_PP_358",0.0002197,171.836,0.394,210.611,-93.036,0.241,"C3","CH"
"7","15",15,"OFAV_PP_358",0.0003334,181.286,0.991,215,7.444,0.366,"C3","W"
"8","16",16,"OFAV_PP_358",0.0001783,171.536,0.318,218.915,8.584,0.195,"C3","CW"
"9","17",17,"OFAV_PP_358",0.112,194.533,0,231,0,0,"C3","A"
"10","18",18,"OFAV_PP_358",0.043,181.972,0,229,0,0,"C3","CA"
"11","19",19,"OFAV_PP_358",0.0003408,190.652,0.667,221,-87.486,0.374,"C4","H"
"12","2",2,"OFAV_PP_358",0.0001625,168.614,2.851,199.708,-90.881,0.178,"C1","CH"
"13","20",20,"OFAV_PP_358",0.0001799,148.666,0.827,194.333,-87.879,0.197,"C4","CH"
"14","21",21,"OFAV_PP_358",0.0003184,172.691,0,217.359,17.961,0.348,"C4","W"
"15","22",22,"OFAV_PP_358",0.0001891,156.729,0,205.458,9.628,0.207,"C4","CW"
"16","23",23,"OFAV_PP_358",0.095,190.899,0,230,0,0,"C4","A"
"17","24",24,"OFAV_PP_358",0.037,171.957,0,230,0,0,"C4","CA"
"18","25",25,"OFAV_PP_358",0.0003309,173.247,1.235,210.831,-101.904,0.362,"C5","H"
"19","26",26,"OFAV_PP_358",0.0002139,153.151,0.968,184.08,-109.069,0.234,"C5","CH"
"20","27",27,"OFAV_PP_358",0.0003715,178.41,0.253,223.173,9.019,0.407,"C5","W"
"21","28",28,"OFAV_PP_358",0.0002405,148.325,0.369,213.564,17.745,0.263,"C5","CW"
"22","29",29,"OFAV_PP_358",0.114,180.116,0,235,0,0,"C5","A"
"23","3",3,"OFAV_PP_358",0.0003383,185.505,0,222.627,8.907,0.371,"C1","W"
"24","30",30,"OFAV_PP_358",0.055,168.122,0,235,0,0,"C5","CA"
"25","4",4,"OFAV_PP_358",0.0001866,167.598,0.069,198.858,7.696,0.204,"C1","CW"
"26","5",5,"OFAV_PP_358",0.081,192.429,0,231,0,0,"C1","A"
"27","6",6,"OFAV_PP_358",0.035,180.821,0,220,0,0,"C1","CA"
"28","7",7,"OFAV_PP_358",0.0003242,175.888,0.744,209.333,-88.531,0.355,"C2","H"
"29","8",8,"OFAV_PP_358",0.0002214,161.558,0.333,201.689,-92.153,0.242,"C2","CH"
"30","9",9,"OFAV_PP_358",0.0003408,186.198,0.476,212.932,18.17,0.374,"C2","W"
