"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFAV_PS_368",0.0003159,142.591,0.181,205.584,-80.463,0.346,"C1","H"
"2","10",10,"OFAV_PS_368",0.0002032,132.97,65.652,192.114,10.62,0.222,"C2","CW"
"3","11",11,"OFAV_PS_368",0.113,150.82,0,205,0,0,"C2","A"
"4","12",12,"OFAV_PS_368",0.05,123.632,0,202,0,0,"C2","CA"
"5","13",13,"OFAV_PS_368",0.0003367,140.896,61.084,179.741,-80.189,0.369,"C3","H"
"6","14",14,"OFAV_PS_368",0.0002098,124.1,0.083,177,-92.045,0.23,"C3","CH"
"7","15",15,"OFAV_PS_368",0.0003392,133.892,52.588,193.42,10.154,0.372,"C3","W"
"8","16",16,"OFAV_PS_368",0.0002032,118.228,0.182,161.088,4.939,0.222,"C3","CW"
"9","17",17,"OFAV_PS_368",0.093,150.983,0,206,0,0,"C3","A"
"10","18",18,"OFAV_PS_368",0.042,131.406,0,206,0,0,"C3","CA"
"11","19",19,"OFAV_PS_368",0.0003814,137.021,0.32,200.535,-83.991,0.418,"C4","H"
"12","2",2,"OFAV_PS_368",0.0001866,151.7,68.672,203.717,-77.638,0.204,"C1","CH"
"13","20",20,"OFAV_PS_368",0.000209,101.562,0.268,143.206,-82.451,0.229,"C4","CH"
"14","21",21,"OFAV_PS_368",0.000369,128.004,0,180.158,-0.774,0.404,"C4","W"
"15","22",22,"OFAV_PS_368",0.0002048,127.944,0.089,182.447,2.095,0.224,"C4","CW"
"16","23",23,"OFAV_PS_368",0.121,148.534,0,204,0,0,"C4","A"
"17","24",24,"OFAV_PS_368",0.049,123.759,0,204,0,0,"C4","CA"
"18","25",25,"OFAV_PS_368",0.0003657,143.678,0.333,207.782,-88.438,0.401,"C5","H"
"19","26",26,"OFAV_PS_368",0.0002388,92.332,0.172,176.31,-86.399,0.261,"C5","CH"
"20","27",27,"OFAV_PS_368",0.0003698,142.421,62.459,194.667,26.105,0.406,"C5","W"
"21","28",28,"OFAV_PS_368",0.0002148,111.423,0.38,184.333,20.4,0.235,"C5","CW"
"22","29",29,"OFAV_PS_368",0.126,151.049,0,215,0,0,"C5","A"
"23","3",3,"OFAV_PS_368",0.0003259,146.695,36.034,218.667,26.369,0.357,"C1","W"
"24","30",30,"OFAV_PS_368",0.053,122.92,0,209,0,0,"C5","CA"
"25","4",4,"OFAV_PS_368",0.0001874,127.659,77.453,202.493,22.797,0.204,"C1","CW"
"26","5",5,"OFAV_PS_368",0.099,171.547,0,221,0,0,"C1","A"
"27","6",6,"OFAV_PS_368",0.041,149.929,0,218,0,0,"C1","CA"
"28","7",7,"OFAV_PS_368",0.0003765,136.798,1.533,194.614,-80.85,0.412,"C2","H"
"29","8",8,"OFAV_PS_368",0.0002197,98.797,0,161,-90,0.24,"C2","CH"
"30","9",9,"OFAV_PS_368",0.0003516,159.357,2.115,195.592,6.923,0.385,"C2","W"
