"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFRA_PS_2CX10",0.0004359,148.218,1.651,181.305,-88.678,0.476,"C1","H"
"2","10",10,"OFRA_PS_2CX10",0.0001933,180.033,1.481,212.693,13.069,0.21,"C2","CW"
"3","11",11,"OFRA_PS_2CX10",0.074,183.394,0,219,0,0,"C2","A"
"4","12",12,"OFRA_PS_2CX10",0.032,166.743,0,215,0,0,"C2","CA"
"5","13",13,"OFRA_PS_2CX10",0.0004393,186.167,0.776,221.005,-97.017,0.479,"C3","H"
"6","14",14,"OFRA_PS_2CX10",0.0002652,161.645,0.671,209.963,-103.158,0.289,"C3","CH"
"7","15",15,"OFRA_PS_2CX10",0.0004585,187.62,0.69,219.667,13.528,0.501,"C3","W"
"8","16",16,"OFRA_PS_2CX10",0.0002393,187.608,133.736,225.674,17.162,0.26,"C3","CW"
"9","17",17,"OFRA_PS_2CX10",0.189,194.825,0,233,0,0,"C3","A"
"10","18",18,"OFRA_PS_2CX10",0.072,183.471,0,233,0,0,"C3","CA"
"11","19",19,"OFRA_PS_2CX10",0.0004501,171.179,23.133,212.469,-94.268,0.492,"C4","H"
"12","2",2,"OFRA_PS_2CX10",0.0002761,120.862,70.537,166.029,-85.815,0.301,"C1","CH"
"13","20",20,"OFRA_PS_2CX10",0.0002912,143.073,0.514,201.651,-97.943,0.318,"C4","CH"
"14","21",21,"OFRA_PS_2CX10",0.0004836,178.9,0.174,217.535,2.783,0.527,"C4","W"
"15","22",22,"OFRA_PS_2CX10",0.0002728,148.301,0.003,215.866,4.236,0.297,"C4","CW"
"16","23",23,"OFRA_PS_2CX10",0.19,178.315,0,225,0,0,"C4","A"
"17","24",24,"OFRA_PS_2CX10",0.086,166.166,0,225,0,0,"C4","CA"
"18","25",25,"OFRA_PS_2CX10",0.0005129,137.213,1.575,186,-88.877,0.56,"C5","H"
"19","26",26,"OFRA_PS_2CX10",0.0003263,126.098,1.31,167.26,-93.54,0.356,"C5","CH"
"20","27",27,"OFRA_PS_2CX10",0.0004225,139.115,0.333,176.646,1.818,0.461,"C5","W"
"21","28",28,"OFRA_PS_2CX10",0.000251,124.234,55.204,166.699,7.696,0.273,"C5","CW"
"22","29",29,"OFRA_PS_2CX10",0.185,147.465,0,191,0,0,"C5","A"
"23","3",3,"OFRA_PS_2CX10",0.0004786,151.607,0.518,197.863,5.631,0.522,"C1","W"
"24","30",30,"OFRA_PS_2CX10",0.089,130.345,0,191,0,0,"C5","CA"
"25","4",4,"OFRA_PS_2CX10",0.0002234,127.96,0.388,178.704,7.765,0.244,"C1","CW"
"26","5",5,"OFRA_PS_2CX10",0.166,154.383,0,204,0,0,"C1","A"
"27","6",6,"OFRA_PS_2CX10",0.076,139.019,0,204,0,0,"C1","CA"
"28","7",7,"OFRA_PS_2CX10",0.000302,180.566,0,217.333,-90,0.329,"C2","H"
"29","8",8,"OFRA_PS_2CX10",0.0001648,139.577,0.429,208.776,-92.337,0.179,"C2","CH"
"30","9",9,"OFRA_PS_2CX10",0.0003372,185.152,0.796,212.856,5.711,0.368,"C2","W"
