"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFAV_PS_9AZ5",0.0003442,183.02,0.166,238.029,-116.69,0.375,"C1","H"
"2","10",10,"OFAV_PS_9AZ5",0.0002303,151.538,0.694,202.976,9.256,0.25,"C2","CW"
"3","11",11,"OFAV_PS_9AZ5",0.107,178.125,0,220,0,0,"C2","A"
"4","12",12,"OFAV_PS_9AZ5",0.038,163.271,0,220,0,0,"C2","CA"
"5","13",13,"OFAV_PS_9AZ5",0.0003525,166.061,93.549,207,-64.044,0.385,"C3","H"
"6","14",14,"OFAV_PS_9AZ5",0.0001976,160.458,0.356,202.047,-81.18,0.215,"C3","CH"
"7","15",15,"OFAV_PS_9AZ5",0.0004254,151.267,0.353,199,4.07,0.464,"C3","W"
"8","16",16,"OFAV_PS_9AZ5",0.0002571,151.955,75.843,204.58,12.854,0.28,"C3","CW"
"9","17",17,"OFAV_PS_9AZ5",0.128,163.104,0,217,0,0,"C3","A"
"10","18",18,"OFAV_PS_9AZ5",0.053,156.375,0,217,0,0,"C3","CA"
"11","2",2,"OFAV_PS_9AZ5",0.0002194,186.761,129.568,218.667,-114.007,0.238,"C1","CH"
"12","3",3,"OFAV_PS_9AZ5",0.0004229,195.6,0.405,226.035,4.783,0.461,"C1","W"
"13","4",4,"OFAV_PS_9AZ5",0.0002345,167.77,0.107,215.333,10.342,0.255,"C1","CW"
"14","5",5,"OFAV_PS_9AZ5",0.107,199.079,0,240,0,0,"C1","A"
"15","6",6,"OFAV_PS_9AZ5",0.051,188.774,0,240,0,0,"C1","CA"
"16","7",7,"OFAV_PS_9AZ5",0.0003567,163.062,0.1,202.641,-108.094,0.389,"C2","H"
"17","8",8,"OFAV_PS_9AZ5",0.0001792,162.19,0.42,207.135,-110.304,0.195,"C2","CH"
"18","9",9,"OFAV_PS_9AZ5",0.000407,164.307,0.612,204.292,-4.254,0.444,"C2","W"
