"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFRA_PS_2GT10",0.0003244,152.774,0,234.333,-90.424,0.362,"C1","H"
"2","10",10,"OFRA_PS_2GT10",0.0002573,179.77,1.024,223.757,15.725,0.287,"C2","CW"
"3","11",11,"OFRA_PS_2GT10",0.118,185.342,0,235,0,0,"C2","A"
"4","12",12,"OFRA_PS_2GT10",0.07,175.494,0,228,0,0,"C2","CA"
"5","13",13,"OFRA_PS_2GT10",0.0003148,183.805,0.333,234.237,-87.378,0.352,"C3","H"
"6","14",14,"OFRA_PS_2GT10",0.0001982,150.646,93,217.681,-83.737,0.221,"C3","CH"
"7","15",15,"OFRA_PS_2GT10",0.0003691,185.409,0.341,231.644,12.407,0.412,"C3","W"
"8","16",16,"OFRA_PS_2GT10",0.0002157,153.037,1.206,211.597,20.256,0.24,"C3","CW"
"9","17",17,"OFRA_PS_2GT10",0.124,194.359,0,236,0,0,"C3","A"
"10","18",18,"OFRA_PS_2GT10",0.04,168.705,0,236,0,0,"C3","CA"
"11","19",19,"OFRA_PS_2GT10",0.0003931,146.161,0.01,216.06,-94.909,0.439,"C4","H"
"12","2",2,"OFRA_PS_2GT10",0.0001598,146.996,102.559,188.542,-96.911,0.178,"C1","CH"
"13","20",20,"OFRA_PS_2GT10",0.0002437,166.281,93.162,198.711,-93.965,0.271,"C4","CH"
"14","21",21,"OFRA_PS_2GT10",0.0004107,166.483,0.129,221.55,1.005,0.459,"C4","W"
"15","22",22,"OFRA_PS_2GT10",0.0002453,149.77,0.497,201.412,2.246,0.274,"C4","CW"
"16","23",23,"OFRA_PS_2GT10",0.144,175.071,0,239,0,0,"C4","A"
"17","24",24,"OFRA_PS_2GT10",0.07,163.383,0,228,0,0,"C4","CA"
"18","25",25,"OFRA_PS_2GT10",0.0004451,196.293,0.409,237.678,-85.253,0.497,"C5","H"
"19","26",26,"OFRA_PS_2GT10",0.0002453,183.433,137.468,229.411,-96.009,0.273,"C5","CH"
"20","27",27,"OFRA_PS_2GT10",0.0003963,190.725,0.664,230.47,9.538,0.442,"C5","W"
"21","28",28,"OFRA_PS_2GT10",0.0002509,184.587,0.326,230.898,16.699,0.28,"C5","CW"
"22","29",29,"OFRA_PS_2GT10",0.155,199.506,0,245,0,0,"C5","A"
"23","3",3,"OFRA_PS_2GT10",0.0004075,178.159,0.073,227.855,5.408,0.455,"C1","W"
"24","30",30,"OFRA_PS_2GT10",0.06,186.512,0,245,0,0,"C5","CA"
"25","4",4,"OFRA_PS_2GT10",0.0002421,159.713,0,235.305,13.208,0.27,"C1","CW"
"26","5",5,"OFRA_PS_2GT10",0.124,188.529,0,241,0,0,"C1","A"
"27","6",6,"OFRA_PS_2GT10",0.064,173.566,0,239,0,0,"C1","CA"
"28","7",7,"OFRA_PS_2GT10",0.0003484,173.99,0,225,-91.185,0.389,"C2","H"
"29","8",8,"OFRA_PS_2GT10",0.0002045,146.831,0.282,197.353,-92.021,0.228,"C2","CH"
"30","9",9,"OFRA_PS_2GT10",0.0004331,194.007,0.145,241.667,11.185,0.484,"C2","W"
