"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFAV_PS_360",0.0003035,147.397,55.667,178.678,-90.963,0.329,"C1","H"
"2","10",10,"OFAV_PS_360",0.0001696,127.905,0.986,172.287,4.332,0.183,"C2","CW"
"3","11",11,"OFAV_PS_360",0.065,146.239,0,187,0,0,"C2","A"
"4","12",12,"OFAV_PS_360",0.032,130.42,0,187,0,0,"C2","CA"
"5","13",13,"OFAV_PS_360",0.0003112,134.659,52.793,175.811,-97.533,0.337,"C3","H"
"6","14",14,"OFAV_PS_360",0.0001857,113.002,0.675,175.199,-102.7,0.201,"C3","CH"
"7","15",15,"OFAV_PS_360",0.0003103,132.821,1.46,158.374,19.179,0.336,"C3","W"
"8","16",16,"OFAV_PS_360",0.0001679,86.54,0.498,142.333,26.175,0.182,"C3","CW"
"9","17",17,"OFAV_PS_360",0.097,141.196,0,185,0,0,"C3","A"
"10","18",18,"OFAV_PS_360",0.027,118.342,0,185,0,0,"C3","CA"
"11","19",19,"OFAV_PS_360",0.0003264,129.641,0,164.667,-90,0.354,"C4","H"
"12","2",2,"OFAV_PS_360",0.000167,128.734,0.172,169.667,-115.388,0.18,"C1","CH"
"13","20",20,"OFAV_PS_360",0.0002128,114.461,0.64,170.591,-103.201,0.23,"C4","CH"
"14","21",21,"OFAV_PS_360",0.0003731,131.164,0,162.315,3.527,0.404,"C4","W"
"15","22",22,"OFAV_PS_360",0.0001992,100.56,0.181,150.667,13.325,0.216,"C4","CW"
"16","23",23,"OFAV_PS_360",0.098,141.717,0,180,0,0,"C4","A"
"17","24",24,"OFAV_PS_360",0.038,123.79,0,180,0,0,"C4","CA"
"18","25",25,"OFAV_PS_360",0.0002823,137.786,17.189,170.861,-93.103,0.306,"C5","H"
"19","26",26,"OFAV_PS_360",0.0001679,104.132,0.052,164.333,-78.576,0.181,"C5","CH"
"20","27",27,"OFAV_PS_360",0.0003035,138.425,81.054,176.413,18.435,0.329,"C5","W"
"21","28",28,"OFAV_PS_360",0.0001764,109.328,0.239,146.802,12.017,0.19,"C5","CW"
"22","29",29,"OFAV_PS_360",0.089,148.111,0,191,0,0,"C5","A"
"23","3",3,"OFAV_PS_360",0.0003375,144.954,0,173.679,17.613,0.365,"C1","W"
"24","30",30,"OFAV_PS_360",0.029,128.334,0,181,0,0,"C5","CA"
"25","4",4,"OFAV_PS_360",0.000173,140.434,0.333,166,16.294,0.187,"C1","CW"
"26","5",5,"OFAV_PS_360",0.092,156.951,0,189,0,0,"C1","A"
"27","6",6,"OFAV_PS_360",0.029,147.176,0,189,0,0,"C1","CA"
"28","7",7,"OFAV_PS_360",0.000301,139.449,27.768,171.678,-92.911,0.326,"C2","H"
"29","8",8,"OFAV_PS_360",0.000184,117.45,0.16,171.667,-109.44,0.199,"C2","CH"
"30","9",9,"OFAV_PS_360",0.0003129,137.298,1.989,175.851,12.225,0.339,"C2","W"
