"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFAV_PS_OHS3",0.000368,133.198,0,214.932,-82.432,0.398,"C1","H"
"2","10",10,"OFAV_PS_OHS3",0.0002442,112.735,0.355,198.333,-6.605,0.264,"C2","CW"
"3","11",11,"OFAV_PS_OHS3",0.111,165.755,0,223,0,0,"C2","A"
"4","12",12,"OFAV_PS_OHS3",0.055,150.434,0,223,0,0,"C2","CA"
"5","13",13,"OFAV_PS_OHS3",0.0002628,122.525,0.479,172.04,-94.456,0.284,"C3","H"
"6","14",14,"OFAV_PS_OHS3",0.0001586,118.561,0.022,160,-93.691,0.172,"C3","CH"
"7","15",15,"OFAV_PS_OHS3",0.0002544,138.08,0.204,181.975,-4.222,0.275,"C3","W"
"8","16",16,"OFAV_PS_OHS3",0.0001619,117.914,0.835,166.684,2.411,0.175,"C3","CW"
"9","17",17,"OFAV_PS_OHS3",0.066,148.083,0,209,0,0,"C3","A"
"10","18",18,"OFAV_PS_OHS3",0.03,134.235,0,198,0,0,"C3","CA"
"11","19",19,"OFAV_PS_OHS3",0.0003451,148.287,0.312,217.456,-101.365,0.374,"C4","H"
"12","2",2,"OFAV_PS_OHS3",0.0002238,128.893,90.266,165.969,-82.147,0.243,"C1","CH"
"13","20",20,"OFAV_PS_OHS3",0.0002162,153.349,108.197,207.826,-104.146,0.234,"C4","CH"
"14","21",21,"OFAV_PS_OHS3",0.0003086,150.152,0.457,198.667,-3.478,0.334,"C4","W"
"15","22",22,"OFAV_PS_OHS3",0.0002255,114.427,0.378,180.978,-4.332,0.244,"C4","CW"
"16","23",23,"OFAV_PS_OHS3",0.096,154.712,0,220,0,0,"C4","A"
"17","24",24,"OFAV_PS_OHS3",0.054,141.257,0,220,0,0,"C4","CA"
"18","25",25,"OFAV_PS_OHS3",0.0003815,145.201,1.305,207.871,-78.44,0.414,"C5","H"
"19","26",26,"OFAV_PS_OHS3",0.0002603,111.822,0.333,186.982,-82.875,0.282,"C5","CH"
"20","27",27,"OFAV_PS_OHS3",0.0003586,142.099,0.4,206.333,-2.171,0.389,"C5","W"
"21","28",28,"OFAV_PS_OHS3",0.0002289,135.072,69.077,182.755,5.541,0.248,"C5","CW"
"22","29",29,"OFAV_PS_OHS3",0.121,161.653,0,214,0,0,"C5","A"
"23","3",3,"OFAV_PS_OHS3",0.00039,155.629,1.098,195,-6.382,0.423,"C1","W"
"24","30",30,"OFAV_PS_OHS3",0.06,142.88,0,214,0,0,"C5","CA"
"25","4",4,"OFAV_PS_OHS3",0.0002399,123.567,0.837,176.171,8.561,0.26,"C1","CW"
"26","5",5,"OFAV_PS_OHS3",0.133,158.858,0,220,0,0,"C1","A"
"27","6",6,"OFAV_PS_OHS3",0.069,147.611,0,220,0,0,"C1","CA"
"28","7",7,"OFAV_PS_OHS3",0.0003883,157.478,0.088,199.233,-79.796,0.421,"C2","H"
"29","8",8,"OFAV_PS_OHS3",0.0002094,126.499,6.366e-12,215.52,-80.882,0.227,"C2","CH"
"30","9",9,"OFAV_PS_OHS3",0.0004299,158.832,1.345,215.52,-13.707,0.466,"C2","W"
