"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFAV_PS_2HS48",0.0003334,144.578,0.153,221.673,-85.342,0.368,"C1","H"
"2","10",10,"OFAV_PS_2HS48",0.000222,184.286,1.437,224.211,24.286,0.244,"C2","CW"
"3","11",11,"OFAV_PS_2HS48",0.125,199.054,0,232,0,0,"C2","A"
"4","12",12,"OFAV_PS_2HS48",0.04,188.521,0,232,0,0,"C2","CA"
"5","13",13,"OFAV_PS_2HS48",0.000408,154.297,51.245,208.574,-82.017,0.45,"C3","H"
"6","14",14,"OFAV_PS_2HS48",0.0002417,108.594,0.333,186.409,-82.367,0.266,"C3","CH"
"7","15",15,"OFAV_PS_2HS48",0.0003392,142.746,0.343,216.529,11.31,0.374,"C3","W"
"8","16",16,"OFAV_PS_2HS48",0.000186,152.937,1.009,192,14.589,0.205,"C3","CW"
"9","17",17,"OFAV_PS_2HS48",0.121,161.641,0,221,0,0,"C3","A"
"10","18",18,"OFAV_PS_2HS48",0.053,151.835,0,221,0,0,"C3","CA"
"11","19",19,"OFAV_PS_2HS48",0.0003695,172.804,60.733,216.867,-88.091,0.408,"C4","H"
"12","2",2,"OFAV_PS_2HS48",0.0002056,182.287,0.9,222.589,-96.189,0.227,"C1","CH"
"13","20",20,"OFAV_PS_2HS48",0.0002605,131.096,56.138,193.203,-105.35,0.287,"C4","CH"
"14","21",21,"OFAV_PS_2HS48",0.0003842,152.978,0.486,202.333,20.642,0.424,"C4","W"
"15","22",22,"OFAV_PS_2HS48",0.00024,130.933,0.335,202.965,22.348,0.264,"C4","CW"
"16","23",23,"OFAV_PS_2HS48",0.12,168.15,0,223,0,0,"C4","A"
"17","24",24,"OFAV_PS_2HS48",0.053,155.851,0,220,0,0,"C4","CA"
"18","25",25,"OFAV_PS_2HS48",0.0004752,197.796,102.055,230.132,-103.988,0.524,"C5","H"
"19","26",26,"OFAV_PS_2HS48",0.0002253,148.536,0.144,206.854,-108.303,0.248,"C5","CH"
"20","27",27,"OFAV_PS_2HS48",0.0003334,188.125,121.729,230.28,10.204,0.368,"C5","W"
"21","28",28,"OFAV_PS_2HS48",0.0002228,187.941,0.527,215.087,18.034,0.246,"C5","CW"
"22","29",29,"OFAV_PS_2HS48",0.131,190.13,0,238,0,0,"C5","A"
"23","3",3,"OFAV_PS_2HS48",0.0003851,194.977,0.413,221.951,15.191,0.425,"C1","W"
"24","30",30,"OFAV_PS_2HS48",0.047,175.833,0,234,0,0,"C5","CA"
"25","4",4,"OFAV_PS_2HS48",0.0001786,150.7,1.014,219.333,26.211,0.197,"C1","CW"
"26","5",5,"OFAV_PS_2HS48",0.09,182.678,0,240,0,0,"C1","A"
"27","6",6,"OFAV_PS_2HS48",0.042,179.395,0,238,0,0,"C1","CA"
"28","7",7,"OFAV_PS_2HS48",0.0003539,184.142,0.807,223.283,-95.988,0.39,"C2","H"
"29","8",8,"OFAV_PS_2HS48",0.0002097,143.885,0.333,219,-93.366,0.231,"C2","CH"
"30","9",9,"OFAV_PS_2HS48",0.0004539,189.193,1.063,224.409,20.993,0.5,"C2","W"
