"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFAV_SP_2AZ21_P1",0.0003075,194.487,1.887,207,-79.786,0.322,"C1","H"
"2","10",10,"OFAV_SP_2AZ21_P1",0.0002258,164.914,1.239,188,11.174,0.236,"C2","CW"
"3","11",11,"OFAV_SP_2AZ21_P1",0.083,175.652,0,206,0,0,"C2","A"
"4","12",12,"OFAV_SP_2AZ21_P1",0.046,173.398,0,206,0,0,"C2","CA"
"5","13",13,"OFAV_SP_2AZ21_P1",0.0003238,153.964,0.152,199.581,-84.674,0.339,"C3","H"
"6","14",14,"OFAV_SP_2AZ21_P1",0.0001787,168.856,0.457,195.667,-96.147,0.187,"C3","CH"
"7","15",15,"OFAV_SP_2AZ21_P1",0.000361,180.627,0.764,200.667,4.764,0.378,"C3","W"
"8","16",16,"OFAV_SP_2AZ21_P1",0.0002104,170.384,1.374,193.315,12.771,0.22,"C3","CW"
"9","17",17,"OFAV_SP_2AZ21_P1",0.097,188.833,0,217,0,0,"C3","A"
"10","18",18,"OFAV_SP_2AZ21_P1",0.05,182.09,0,212,0,0,"C3","CA"
"11","19",19,"OFAV_SP_2AZ21_P1",0.0003546,182.993,0.128,206,-87.357,0.372,"C4","H"
"12","2",2,"OFAV_SP_2AZ21_P1",0.0001968,190.558,178.667,198.667,-90,0.206,"C1","CH"
"13","20",20,"OFAV_SP_2AZ21_P1",0.0001814,183.427,171.333,200.333,-85.668,0.189,"C4","CH"
"14","21",21,"OFAV_SP_2AZ21_P1",0.0003211,176.932,0.477,216.013,9.782,0.336,"C4","W"
"15","22",22,"OFAV_SP_2AZ21_P1",0.0001787,165.818,0.842,192.519,7.017,0.187,"C4","CW"
"16","23",23,"OFAV_SP_2AZ21_P1",0.114,185.258,0,219,0,0,"C4","A"
"17","24",24,"OFAV_SP_2AZ21_P1",0.034,173.148,0,207,0,0,"C4","CA"
"18","25",25,"OFAV_SP_2AZ21_P1",0.000302,155.178,0.243,190.457,-84.461,0.316,"C5","H"
"19","26",26,"OFAV_SP_2AZ21_P1",0.0001986,131.034,0,181.593,-107.103,0.207,"C5","CH"
"20","27",27,"OFAV_SP_2AZ21_P1",0.0003501,161.136,125.866,184.615,2.981,0.366,"C5","W"
"21","28",28,"OFAV_SP_2AZ21_P1",0.0002131,128.934,0,166.556,1.958,0.223,"C5","CW"
"22","29",29,"OFAV_SP_2AZ21_P1",0.095,161.175,0,194,0,0,"C5","A"
"23","3",3,"OFAV_SP_2AZ21_P1",0.0003129,190.262,0.333,211.038,5.511,0.327,"C1","W"
"24","30",30,"OFAV_SP_2AZ21_P1",0.031,150.034,0,191,0,0,"C5","CA"
"25","4",4,"OFAV_SP_2AZ21_P1",0.0001605,178.004,0.068,197.648,7.853,0.167,"C1","CW"
"26","5",5,"OFAV_SP_2AZ21_P1",0.081,196.949,0,215,0,0,"C1","A"
"27","6",6,"OFAV_SP_2AZ21_P1",0.025,183.89,0,215,0,0,"C1","CA"
"28","7",7,"OFAV_SP_2AZ21_P1",0.0003075,176.421,1.325,201.552,-83.379,0.322,"C2","H"
"29","8",8,"OFAV_SP_2AZ21_P1",0.0001959,159.545,0.869,194.667,-98.017,0.205,"C2","CH"
"30","9",9,"OFAV_SP_2AZ21_P1",0.0002875,167.132,1.484,196.899,9.284,0.301,"C2","W"
