"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFRA_PS_1GT43",0.00033,175.474,0.039,228.969,-80.446,0.367,"C1","H"
"2","10",10,"OFRA_PS_1GT43",0.000224,160.262,4.745,199.32,15.038,0.249,"C2","CW"
"3","11",11,"OFRA_PS_1GT43",0.153,183.238,0,232,0,0,"C2","A"
"4","12",12,"OFRA_PS_1GT43",0.053,164.109,0,226,0,0,"C2","CA"
"5","13",13,"OFRA_PS_1GT43",0.0003516,144.813,84.043,172.496,-85.28,0.392,"C3","H"
"6","14",14,"OFRA_PS_1GT43",0.0001895,120.431,1.403,162.267,-99.782,0.211,"C3","CH"
"7","15",15,"OFRA_PS_1GT43",0.0003219,138.324,0.473,170.525,13.897,0.358,"C3","W"
"8","16",16,"OFRA_PS_1GT43",0.0001774,123.521,0.109,178.268,24.702,0.197,"C3","CW"
"9","17",17,"OFRA_PS_1GT43",0.104,147.233,0,195,0,0,"C3","A"
"10","18",18,"OFRA_PS_1GT43",0.036,133.246,0,190,0,0,"C3","CA"
"11","19",19,"OFRA_PS_1GT43",0.0004127,118.663,0,165.397,-92.684,0.459,"C4","H"
"12","2",2,"OFRA_PS_1GT43",0.0002063,179.692,3.667,209.667,-87.316,0.23,"C1","CH"
"13","20",20,"OFRA_PS_1GT43",0.0002007,125.075,81.788,157.916,-94.611,0.223,"C4","CH"
"14","21",21,"OFRA_PS_1GT43",0.0003653,133.529,70.952,173.2,12.2,0.407,"C4","W"
"15","22",22,"OFRA_PS_1GT43",0.0002103,106.994,0.16,149.667,4.399,0.234,"C4","CW"
"16","23",23,"OFRA_PS_1GT43",0.124,139.644,0,183,0,0,"C4","A"
"17","24",24,"OFRA_PS_1GT43",0.041,126.172,0,174,0,0,"C4","CA"
"18","25",25,"OFRA_PS_1GT43",0.0004054,197.152,0,231.333,-90,0.452,"C5","H"
"19","26",26,"OFRA_PS_1GT43",0.000232,149.793,0.06,216.111,-90.796,0.258,"C5","CH"
"20","27",27,"OFRA_PS_1GT43",0.0003548,177.867,0.235,233.968,11.514,0.395,"C5","W"
"21","28",28,"OFRA_PS_1GT43",0.0002256,184.119,0.83,227.333,16.621,0.251,"C5","CW"
"22","29",29,"OFRA_PS_1GT43",0.149,203.875,0,239,0,0,"C5","A"
"23","3",3,"OFRA_PS_1GT43",0.0002681,201.901,0.562,238.694,18.217,0.298,"C1","W"
"24","30",30,"OFRA_PS_1GT43",0.053,179.027,0,237,0,0,"C5","CA"
"25","4",4,"OFRA_PS_1GT43",0.0001533,173.57,0,211.47,24.944,0.17,"C1","CW"
"26","5",5,"OFRA_PS_1GT43",0.084,207.73,0,241,0,0,"C1","A"
"27","6",6,"OFRA_PS_1GT43",0.039,194.279,0,235,0,0,"C1","CA"
"28","7",7,"OFRA_PS_1GT43",0.000399,172.572,2,203.333,-90,0.444,"C2","H"
"29","8",8,"OFRA_PS_1GT43",0.0002256,144.091,0.295,197.819,-93.27,0.251,"C2","CH"
"30","9",9,"OFRA_PS_1GT43",0.0004054,182.7,0.005,217.032,16.133,0.451,"C2","W"
