"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFRA_PS_2GT38",0.0003354,113.26,57.97,152,-92.169,0.364,"C1","H"
"2","10",10,"OFRA_PS_2GT38",0.0002458,86.17,0.288,128.507,5.947,0.266,"C2","CW"
"3","11",11,"OFRA_PS_2GT38",0.123,112.609,0,179,0,0,"C2","A"
"4","12",12,"OFRA_PS_2GT38",0.073,103.236,0,174,0,0,"C2","CA"
"5","13",13,"OFRA_PS_2GT38",0.0002948,128.472,0,171.667,-90,0.32,"C3","H"
"6","14",14,"OFRA_PS_2GT38",0.0001411,123.469,103.482,142,-92.07,0.153,"C3","CH"
"7","15",15,"OFRA_PS_2GT38",0.0004097,133.238,0.745,171.309,5.216,0.445,"C3","W"
"8","16",16,"OFRA_PS_2GT38",0.000185,105.007,0.664,136.774,1.577,0.2,"C3","CW"
"9","17",17,"OFRA_PS_2GT38",0.118,138.669,0,176,0,0,"C3","A"
"10","18",18,"OFRA_PS_2GT38",0.047,127.679,0,175,0,0,"C3","CA"
"11","19",19,"OFRA_PS_2GT38",0.0003565,136.429,0.721,189.186,-82.639,0.387,"C4","H"
"12","2",2,"OFRA_PS_2GT38",0.0001639,72.645,31.047,108.747,-97.125,0.178,"C1","CH"
"13","20",20,"OFRA_PS_2GT38",0.0001985,119.261,72.477,158.421,-82.632,0.215,"C4","CH"
"14","21",21,"OFRA_PS_2GT38",0.000283,130.382,0.345,166.071,6.87,0.307,"C4","W"
"15","22",22,"OFRA_PS_2GT38",0.0001487,76.833,0,151.53,7.206,0.161,"C4","CW"
"16","23",23,"OFRA_PS_2GT38",0.088,138.381,0,195,0,0,"C4","A"
"17","24",24,"OFRA_PS_2GT38",0.039,121.072,0,188,0,0,"C4","CA"
"18","25",25,"OFRA_PS_2GT38",0.0004477,91.45,46.833,127.336,-99.569,0.487,"C5","H"
"19","26",26,"OFRA_PS_2GT38",0.000234,77.918,0.135,111.935,-89.585,0.254,"C5","CH"
"20","27",27,"OFRA_PS_2GT38",0.0003675,90.76,0.402,141.83,-15.51,0.399,"C5","W"
"21","28",28,"OFRA_PS_2GT38",0.0001554,76.334,0.878,127.669,-4.399,0.168,"C5","CW"
"22","29",29,"OFRA_PS_2GT38",0.106,100.13,0,155,0,0,"C5","A"
"23","3",3,"OFRA_PS_2GT38",0.0003649,103.58,0.005,149.333,8.412,0.396,"C1","W"
"24","30",30,"OFRA_PS_2GT38",0.069,92.762,0,145,0,0,"C5","CA"
"25","4",4,"OFRA_PS_2GT38",0.0002061,88.217,37.827,125.679,2.827,0.224,"C1","CW"
"26","5",5,"OFRA_PS_2GT38",0.126,115.168,0,176,0,0,"C1","A"
"27","6",6,"OFRA_PS_2GT38",0.054,101.779,0,150,0,0,"C1","CA"
"28","7",7,"OFRA_PS_2GT38",0.0003725,108.297,0.038,143.667,-81.759,0.404,"C2","H"
"29","8",8,"OFRA_PS_2GT38",0.0002441,75.237,0.096,121.064,-108.812,0.265,"C2","CH"
"30","9",9,"OFRA_PS_2GT38",0.000392,108.792,0.604,165.667,9.707,0.425,"C2","W"
