"","Row.names","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1","OFRA_PP_9CX5_P1.JPG",0.0004145,190.063,1.134,219.667,-92.255,0.397,"C1","H"
"2","10","OFRA_PP_9CX5_P1.JPG",0.00023,155.166,0.535,202.217,4.086,0.219,"C2","CW"
"3","11","OFRA_PP_9CX5_P1.JPG",0.114,180.843,0,229,0,0,"C2","A"
"4","12","OFRA_PP_9CX5_P1.JPG",0.046,169.729,0,229,0,0,"C2","CA"
"5","13","OFRA_PP_9CX5_P1.JPG",0.0003928,196.051,0.114,217.839,-94.764,0.376,"C3","H"
"6","14","OFRA_PP_9CX5_P1.JPG",0.0002561,190.703,153.69,219.614,-100.305,0.245,"C3","CH"
"7","15","OFRA_PP_9CX5_P1.JPG",0.000447,198.547,0.091,221.861,6.71,0.428,"C3","W"
"8","16","OFRA_PP_9CX5_P1.JPG",0.0002517,185.319,0.93,221.333,8.973,0.24,"C3","CW"
"9","17","OFRA_PP_9CX5_P1.JPG",0.098,204.475,0,242,0,0,"C3","A"
"10","18","OFRA_PP_9CX5_P1.JPG",0.038,193.826,0,230,0,0,"C3","CA"
"11","19","OFRA_PP_9CX5_P1.JPG",0.000395,154.754,0.81,201.92,-91.42,0.378,"C4","H"
"12","2","OFRA_PP_9CX5_P1.JPG",0.0002474,174.534,125.822,210.628,-102.2,0.237,"C1","CH"
"13","20","OFRA_PP_9CX5_P1.JPG",0.0002517,150.779,0.333,198.71,-93.715,0.241,"C4","CH"
"14","21","OFRA_PP_9CX5_P1.JPG",0.0004015,177.421,0.333,206.423,0.466,0.384,"C4","W"
"15","22","OFRA_PP_9CX5_P1.JPG",0.0001812,169.146,116.397,197.851,5.194,0.173,"C4","CW"
"16","23","OFRA_PP_9CX5_P1.JPG",0.134,187.439,0,225,0,0,"C4","A"
"17","24","OFRA_PP_9CX5_P1.JPG",0.041,168.632,0,213,0,0,"C4","CA"
"18","25","OFRA_PP_9CX5_P1.JPG",0.0003472,170.561,0.791,203.808,-93.778,0.332,"C5","H"
"19","26","OFRA_PP_9CX5_P1.JPG",0.0001823,166.297,0.488,200.248,-81.724,0.174,"C5","CH"
"20","27","OFRA_PP_9CX5_P1.JPG",0.0003158,173.364,1.519,208.514,7.125,0.302,"C5","W"
"21","28","OFRA_PP_9CX5_P1.JPG",0.0001573,160.468,0.472,194.667,1.193,0.15,"C5","CW"
"22","29","OFRA_PP_9CX5_P1.JPG",0.076,186.961,0,216,0,0,"C5","A"
"23","3","OFRA_PP_9CX5_P1.JPG",0.0004427,187.129,0.361,207.622,5.921,0.424,"C1","W"
"24","30","OFRA_PP_9CX5_P1.JPG",0.027,172.248,0,205,0,0,"C5","CA"
"25","4","OFRA_PP_9CX5_P1.JPG",0.0002203,169.766,117.255,200.728,5.117,0.21,"C1","CW"
"26","5","OFRA_PP_9CX5_P1.JPG",0.117,192.901,0,223,0,0,"C1","A"
"27","6","OFRA_PP_9CX5_P1.JPG",0.044,180.929,0,223,0,0,"C1","CA"
"28","7","OFRA_PP_9CX5_P1.JPG",0.000434,170.183,0,205.263,-90.862,0.416,"C2","H"
"29","8","OFRA_PP_9CX5_P1.JPG",0.0002528,155.119,0.417,203.724,-84.806,0.242,"C2","CH"
"30","9","OFRA_PP_9CX5_P1.JPG",0.0003809,180.896,0.367,203.427,5.417,0.364,"C2","W"
