"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFRA_PP_OCX5",0.0002846,127.29,0,209.154,-92.573,0.318,"C1","H"
"2","10",10,"OFRA_PP_OCX5",0.0002336,142.669,2.728e-12,200.868,-1.569,0.261,"C2","CW"
"3","11",11,"OFRA_PP_OCX5",0.131,160.58,0,232,0,0,"C2","A"
"4","12",12,"OFRA_PP_OCX5",0.046,140.917,0,232,0,0,"C2","CA"
"5","13",13,"OFRA_PP_OCX5",0.0003021,124.429,0.276,201.79,-95.469,0.337,"C3","H"
"6","14",14,"OFRA_PP_OCX5",0.0002184,110.63,0.527,193.442,-100.981,0.244,"C3","CH"
"7","15",15,"OFRA_PP_OCX5",0.0004974,162.558,0,205.828,-12.609,0.556,"C3","W"
"8","16",16,"OFRA_PP_OCX5",0.0002312,103.651,0.12,155.868,-10.376,0.258,"C3","CW"
"9","17",17,"OFRA_PP_OCX5",0.155,155.008,0,218,0,0,"C3","A"
"10","18",18,"OFRA_PP_OCX5",0.058,135.447,0,218,0,0,"C3","CA"
"11","19",19,"OFRA_PP_OCX5",0.0003866,128.854,0,198.774,-91.42,0.432,"C4","H"
"12","2",2,"OFRA_PP_OCX5",0.0002017,138.532,90.81,175.667,-92.726,0.225,"C1","CH"
"13","20",20,"OFRA_PP_OCX5",0.0002463,103.918,0.333,159.26,-89.256,0.275,"C4","CH"
"14","21",21,"OFRA_PP_OCX5",0.0004512,134.594,0.169,186.125,-2.437,0.504,"C4","W"
"15","22",22,"OFRA_PP_OCX5",0.0002113,112.876,61.061,165.182,-3.468,0.236,"C4","CW"
"16","23",23,"OFRA_PP_OCX5",0.174,137.427,0,213,0,0,"C4","A"
"17","24",24,"OFRA_PP_OCX5",0.074,122.807,0,203,0,0,"C4","CA"
"18","25",25,"OFRA_PP_OCX5",0.0003237,138.417,0,191.105,-78.024,0.361,"C5","H"
"19","26",26,"OFRA_PP_OCX5",0.00024,105.686,0.044,202.806,-108.677,0.268,"C5","CH"
"20","27",27,"OFRA_PP_OCX5",0.0003866,136.532,0.292,205.851,2.366,0.433,"C5","W"
"21","28",28,"OFRA_PP_OCX5",0.0002503,141.524,88.794,191.333,14.036,0.28,"C5","CW"
"22","29",29,"OFRA_PP_OCX5",0.132,146.853,0,220,0,0,"C5","A"
"23","3",3,"OFRA_PP_OCX5",0.0004185,164.419,0,220.845,0.437,0.468,"C1","W"
"24","30",30,"OFRA_PP_OCX5",0.064,130.972,0,218,0,0,"C5","CA"
"25","4",4,"OFRA_PP_OCX5",0.0002208,144.775,68.145,201.551,0.83,0.246,"C1","CW"
"26","5",5,"OFRA_PP_OCX5",0.142,170.592,0,232,0,0,"C1","A"
"27","6",6,"OFRA_PP_OCX5",0.059,150.309,0,221,0,0,"C1","CA"
"28","7",7,"OFRA_PP_OCX5",0.0003045,140.591,0.105,210.594,-77.863,0.34,"C2","H"
"29","8",8,"OFRA_PP_OCX5",0.0001738,131.922,65.714,191.093,-85.764,0.193,"C2","CH"
"30","9",9,"OFRA_PP_OCX5",0.0004385,154.161,0,213.415,-10.491,0.49,"C2","W"
