"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFAV_SP_3EV30",0.0003039,134.676,79.667,167.333,-90,0.322,"C1","H"
"2","10",10,"OFAV_SP_3EV30",0.0001949,128.262,0.333,170.872,-1.569,0.206,"C2","CW"
"3","11",11,"OFAV_SP_3EV30",0.086,150.97,0,194,0,0,"C2","A"
"4","12",12,"OFAV_SP_3EV30",0.04,144.132,0,194,0,0,"C2","CA"
"5","13",13,"OFAV_SP_3EV30",0.0004058,131.92,1.273,170.802,-79.796,0.43,"C3","H"
"6","14",14,"OFAV_SP_3EV30",0.0002489,115.499,0.642,175.224,-93.691,0.263,"C3","CH"
"7","15",15,"OFAV_SP_3EV30",0.0003783,112.318,0.511,164.333,6.474,0.401,"C3","W"
"8","16",16,"OFAV_SP_3EV30",0.0002365,95.173,0.025,155.601,11.056,0.25,"C3","CW"
"9","17",17,"OFAV_SP_3EV30",0.13,122.097,0,180,0,0,"C3","A"
"10","18",18,"OFAV_SP_3EV30",0.063,120.212,0,180,0,0,"C3","CA"
"11","19",19,"OFAV_SP_3EV30",0.0003322,111.277,63.443,155.979,-76.075,0.352,"C4","H"
"12","2",2,"OFAV_SP_3EV30",0.0002135,123.809,3.333,150.333,-90,0.226,"C1","CH"
"13","20",20,"OFAV_SP_3EV30",0.0002374,98.788,0.03,150.558,-72.992,0.251,"C4","CH"
"14","21",21,"OFAV_SP_3EV30",0.0003384,135.7,0,168.744,25.153,0.359,"C4","W"
"15","22",22,"OFAV_SP_3EV30",0.00021,102.433,0.006,148.7,8.027,0.222,"C4","CW"
"16","23",23,"OFAV_SP_3EV30",0.108,128.548,0,186,0,0,"C4","A"
"17","24",24,"OFAV_SP_3EV30",0.047,117.636,0,185,0,0,"C4","CA"
"18","25",25,"OFAV_SP_3EV30",0.0003437,108.634,0.124,148,-102.095,0.364,"C5","H"
"19","26",26,"OFAV_SP_3EV30",0.0002312,105.985,55.554,154.34,-96.633,0.244,"C5","CH"
"20","27",27,"OFAV_SP_3EV30",0.0002472,100.052,0.213,160.356,6.818,0.262,"C5","W"
"21","28",28,"OFAV_SP_3EV30",0.0001798,102.351,0.04,154.677,5.964,0.19,"C5","CW"
"22","29",29,"OFAV_SP_3EV30",0.091,129.416,0,181,0,0,"C5","A"
"23","3",3,"OFAV_SP_3EV30",0.0002649,130.64,0,159.251,16.975,0.28,"C1","W"
"24","30",30,"OFAV_SP_3EV30",0.04,116.085,0,167,0,0,"C5","CA"
"25","4",4,"OFAV_SP_3EV30",0.0001993,133.457,0.024,166.202,7.696,0.211,"C1","CW"
"26","5",5,"OFAV_SP_3EV30",0.086,143.586,0,184,0,0,"C1","A"
"27","6",6,"OFAV_SP_3EV30",0.039,138.325,0,184,0,0,"C1","CA"
"28","7",7,"OFAV_SP_3EV30",0.00028,142.637,0,177,-88.909,0.297,"C2","H"
"29","8",8,"OFAV_SP_3EV30",0.0001949,121.237,0.151,164.763,-88.431,0.206,"C2","CH"
"30","9",9,"OFAV_SP_3EV30",0.0002959,150.749,0.721,173,-1.548,0.314,"C2","W"
