"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFAV_SP_3JQ1_P3",0.0003555,154.091,0.219,221.345,-98.705,0.387,"C1","H"
"2","10",10,"OFAV_SP_3JQ1_P3",0.0002298,133.442,1.923,174.458,8.842,0.25,"C2","CW"
"3","11",11,"OFAV_SP_3JQ1_P3",0.095,135.032,0,201,0,0,"C2","A"
"4","12",12,"OFAV_SP_3JQ1_P3",0.053,131.954,0,201,0,0,"C2","CA"
"5","13",13,"OFAV_SP_3JQ1_P3",0.0003228,171.07,1.135,220.588,-95.978,0.352,"C3","H"
"6","14",14,"OFAV_SP_3JQ1_P3",0.0002323,148.925,0.928,209.13,-90.415,0.253,"C3","CH"
"7","15",15,"OFAV_SP_3JQ1_P3",0.0003036,160.248,0.562,216.904,3.814,0.33,"C3","W"
"8","16",16,"OFAV_SP_3JQ1_P3",0.0002356,164.221,0.97,221.093,7.379,0.257,"C3","CW"
"9","17",17,"OFAV_SP_3JQ1_P3",0.096,178.134,0,228,0,0,"C3","A"
"10","18",18,"OFAV_SP_3JQ1_P3",0.054,165.448,0,228,0,0,"C3","CA"
"11","19",19,"OFAV_SP_3JQ1_P3",0.0003656,152.489,85.253,216.628,-100.069,0.398,"C4","H"
"12","2",2,"OFAV_SP_3JQ1_P3",0.0002256,152.858,81.995,195.801,-91.283,0.245,"C1","CH"
"13","20",20,"OFAV_SP_3JQ1_P3",0.0002482,137.09,2.274,200.785,-111.512,0.27,"C4","CH"
"14","21",21,"OFAV_SP_3JQ1_P3",0.0003119,147.429,0.382,228.393,12.763,0.34,"C4","W"
"15","22",22,"OFAV_SP_3JQ1_P3",0.0002348,135.683,0.098,192.142,10.342,0.255,"C4","CW"
"16","23",23,"OFAV_SP_3JQ1_P3",0.112,172.436,0,231,0,0,"C4","A"
"17","24",24,"OFAV_SP_3JQ1_P3",0.057,156.83,0,228,0,0,"C4","CA"
"18","25",25,"OFAV_SP_3JQ1_P3",0.0003597,143.643,76.733,182.68,-100.365,0.392,"C5","H"
"19","26",26,"OFAV_SP_3JQ1_P3",0.0002423,109.565,0.545,173.338,-95.176,0.264,"C5","CH"
"20","27",27,"OFAV_SP_3JQ1_P3",0.0003421,142.966,1.106,198,17.589,0.373,"C5","W"
"21","28",28,"OFAV_SP_3JQ1_P3",0.0002247,151.575,0.343,192.842,8.616,0.245,"C5","CW"
"22","29",29,"OFAV_SP_3JQ1_P3",0.105,150.997,0,210,0,0,"C5","A"
"23","3",3,"OFAV_SP_3JQ1_P3",0.0003161,155.577,106.47,211.596,7.958,0.344,"C1","W"
"24","30",30,"OFAV_SP_3JQ1_P3",0.053,138.479,0,209,0,0,"C5","CA"
"25","4",4,"OFAV_SP_3JQ1_P3",0.0002281,172.049,0.333,208.235,8.07,0.248,"C1","CW"
"26","5",5,"OFAV_SP_3JQ1_P3",0.101,162.386,0,224,0,0,"C1","A"
"27","6",6,"OFAV_SP_3JQ1_P3",0.053,157.805,0,224,0,0,"C1","CA"
"28","7",7,"OFAV_SP_3JQ1_P3",0.0003287,139.353,104.606,182.991,-86.771,0.358,"C2","H"
"29","8",8,"OFAV_SP_3JQ1_P3",0.000234,116.956,0.346,158.683,-101.634,0.254,"C2","CH"
"30","9",9,"OFAV_SP_3JQ1_P3",0.0003379,115.167,0.343,152.9,1.71,0.368,"C2","W"
