"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFAV_PS_9GT46",0.0003042,151.636,94.363,197.869,-90.47,0.333,"C1","H"
"2","10",10,"OFAV_PS_9GT46",0.0002462,145.279,1.007,206.005,19.537,0.27,"C2","CW"
"3","11",11,"OFAV_PS_9GT46",0.12,166.343,0,221,0,0,"C2","A"
"4","12",12,"OFAV_PS_9GT46",0.054,148.333,0,217,0,0,"C2","CA"
"5","13",13,"OFAV_PS_9GT46",0.0002901,162.595,0.378,208.111,-83.079,0.317,"C3","H"
"6","14",14,"OFAV_PS_9GT46",0.0001732,129.868,0.397,189.365,-106.172,0.19,"C3","CH"
"7","15",15,"OFAV_PS_9GT46",0.0003995,163.96,1.262,217.816,19.942,0.438,"C3","W"
"8","16",16,"OFAV_PS_9GT46",0.0002536,139.54,0.435,182.72,20.336,0.278,"C3","CW"
"9","17",17,"OFAV_PS_9GT46",0.089,173.226,0,226,0,0,"C3","A"
"10","18",18,"OFAV_PS_9GT46",0.044,157.343,0,221,0,0,"C3","CA"
"11","19",19,"OFAV_PS_9GT46",0.0003282,156.084,0.652,207.333,-97.556,0.36,"C4","H"
"12","2",2,"OFAV_PS_9GT46",0.0002097,117.315,0,185.56,-108.004,0.23,"C1","CH"
"13","20",20,"OFAV_PS_9GT46",0.0001898,128.987,0.246,196.545,-103.671,0.208,"C4","CH"
"14","21",21,"OFAV_PS_9GT46",0.0003315,145.487,0.239,196.665,15.985,0.364,"C4","W"
"15","22",22,"OFAV_PS_9GT46",0.0002056,120.168,0.572,189.158,4.648,0.225,"C4","CW"
"16","23",23,"OFAV_PS_9GT46",0.093,168.813,0,215,0,0,"C4","A"
"17","24",24,"OFAV_PS_9GT46",0.037,153.161,0,209,0,0,"C4","CA"
"18","25",25,"OFAV_PS_9GT46",0.0003257,138.278,0.163,207,-104.461,0.357,"C5","H"
"19","26",26,"OFAV_PS_9GT46",0.0001608,98.17,0.296,202.667,-100.729,0.176,"C5","CH"
"20","27",27,"OFAV_PS_9GT46",0.0003257,150.285,0.709,207.901,21.856,0.357,"C5","W"
"21","28",28,"OFAV_PS_9GT46",0.0001823,134.604,0.154,200.333,24.228,0.2,"C5","CW"
"22","29",29,"OFAV_PS_9GT46",0.083,167.245,0,215,0,0,"C5","A"
"23","3",3,"OFAV_PS_9GT46",0.0004219,157.332,0.256,194.175,9.518,0.462,"C1","W"
"24","30",30,"OFAV_PS_9GT46",0.028,146.267,0,215,0,0,"C5","CA"
"25","4",4,"OFAV_PS_9GT46",0.0002238,127.499,0.232,177.838,10.934,0.245,"C1","CW"
"26","5",5,"OFAV_PS_9GT46",0.133,161.065,0,208,0,0,"C1","A"
"27","6",6,"OFAV_PS_9GT46",0.058,150.923,0,205,0,0,"C1","CA"
"28","7",7,"OFAV_PS_9GT46",0.0003489,160.515,0.575,207.019,-72.987,0.383,"C2","H"
"29","8",8,"OFAV_PS_9GT46",0.0002677,133.605,22.665,186.681,-99.111,0.293,"C2","CH"
"30","9",9,"OFAV_PS_9GT46",0.0003713,163.228,0,213.622,25.017,0.407,"C2","W"
