"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFRA_PP_96T30_P2",0.0004087,129.427,0,207.68,-89.236,0.428,"C1","H"
"2","10",10,"OFRA_PP_96T30_P2",0.0002529,110.657,0.359,155.295,15.436,0.265,"C2","CW"
"3","11",11,"OFRA_PP_96T30_P2",0.175,170.215,0,231,0,0,"C2","A"
"4","12",12,"OFRA_PP_96T30_P2",0.069,131.841,0,217,0,0,"C2","CA"
"5","13",13,"OFRA_PP_96T30_P2",0.0004894,150.319,0.196,218.4,-85.748,0.514,"C3","H"
"6","14",14,"OFRA_PP_96T30_P2",0.0002592,131.901,82.428,209.483,-85.17,0.271,"C3","CH"
"7","15",15,"OFRA_PP_96T30_P2",0.0004133,143.484,0.17,215.629,3.026,0.433,"C3","W"
"8","16",16,"OFRA_PP_96T30_P2",0.0002664,103.056,0.026,177.667,3.527,0.279,"C3","CW"
"9","17",17,"OFRA_PP_96T30_P2",0.213,178.097,0,232,0,0,"C3","A"
"10","18",18,"OFRA_PP_96T30_P2",0.083,149.013,0,221,0,0,"C3","CA"
"11","19",19,"OFRA_PP_96T30_P2",0.0004595,145.796,0.333,214.119,-91.585,0.482,"C4","H"
"12","2",2,"OFRA_PP_96T30_P2",0.0002909,108.599,57.98,183.047,-95.746,0.304,"C1","CH"
"13","20",20,"OFRA_PP_96T30_P2",0.0002728,111.942,0,211,-90,0.286,"C4","CH"
"14","21",21,"OFRA_PP_96T30_P2",0.0004105,139.998,0,212.333,2.534,0.431,"C4","W"
"15","22",22,"OFRA_PP_96T30_P2",0.0002565,101.772,0,179.336,0.813,0.268,"C4","CW"
"16","23",23,"OFRA_PP_96T30_P2",0.195,173.424,0,232,0,0,"C4","A"
"17","24",24,"OFRA_PP_96T30_P2",0.069,133.35,0,224,0,0,"C4","CA"
"18","25",25,"OFRA_PP_96T30_P2",0.0004169,131.86,0,209,-91.498,0.437,"C5","H"
"19","26",26,"OFRA_PP_96T30_P2",0.0002846,95.881,0.978,191.645,-95.492,0.298,"C5","CH"
"20","27",27,"OFRA_PP_96T30_P2",0.0005148,147.267,0,197,-1.212,0.54,"C5","W"
"21","28",28,"OFRA_PP_96T30_P2",0.0002982,106.636,60.665,161.333,4.72,0.312,"C5","CW"
"22","29",29,"OFRA_PP_96T30_P2",0.207,158.408,0,219,0,0,"C5","A"
"23","3",3,"OFRA_PP_96T30_P2",0.0004305,147.256,0,206,1.933,0.452,"C1","W"
"24","30",30,"OFRA_PP_96T30_P2",0.081,126.836,0,206,0,0,"C5","CA"
"25","4",4,"OFRA_PP_96T30_P2",0.0002483,91.182,0.221,155.638,8.427,0.26,"C1","CW"
"26","5",5,"OFRA_PP_96T30_P2",0.17,156.266,0,221,0,0,"C1","A"
"27","6",6,"OFRA_PP_96T30_P2",0.077,120.483,0,209,0,0,"C1","CA"
"28","7",7,"OFRA_PP_96T30_P2",0.000493,147.821,0.735,214.333,-84.289,0.517,"C2","H"
"29","8",8,"OFRA_PP_96T30_P2",0.0002873,99.142,0,188.333,-91.45,0.301,"C2","CH"
"30","9",9,"OFRA_PP_96T30_P2",0.0003988,141.546,0.876,198.812,3.918,0.418,"C2","W"
