"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFRA_PS_2CX13",0.0003405,202.727,122.882,242.5,-82.108,0.372,"C1","H"
"2","10",10,"OFRA_PS_2CX13",0.0002139,160.775,0.246,209.594,16.314,0.234,"C2","CW"
"3","11",11,"OFRA_PS_2CX13",0.133,192.446,0,238,0,0,"C2","A"
"4","12",12,"OFRA_PS_2CX13",0.056,179.383,0,238,0,0,"C2","CA"
"5","13",13,"OFRA_PS_2CX13",0.0004812,216.113,0.32,239.175,-92.981,0.526,"C3","H"
"6","14",14,"OFRA_PS_2CX13",0.0002106,199.446,142.052,232.96,-93.406,0.23,"C3","CH"
"7","15",15,"OFRA_PS_2CX13",0.000368,195.963,0.444,235,2.726,0.403,"C3","W"
"8","16",16,"OFRA_PS_2CX13",0.000209,189.956,1.389,225.957,10.366,0.228,"C3","CW"
"9","17",17,"OFRA_PS_2CX13",0.114,215.176,0,241,0,0,"C3","A"
"10","18",18,"OFRA_PS_2CX13",0.049,200.399,0,241,0,0,"C3","CA"
"11","19",19,"OFRA_PS_2CX13",0.0003613,188.913,0.333,233.333,-94.764,0.396,"C4","H"
"12","2",2,"OFRA_PS_2CX13",0.0002206,197.146,149,224,-90,0.241,"C1","CH"
"13","20",20,"OFRA_PS_2CX13",0.0002481,169.849,81.832,221.162,-92.314,0.271,"C4","CH"
"14","21",21,"OFRA_PS_2CX13",0.000373,196.841,0.264,239.333,1.922,0.408,"C4","W"
"15","22",22,"OFRA_PS_2CX13",0.0002514,179.775,0.333,228.885,5.711,0.275,"C4","CW"
"16","23",23,"OFRA_PS_2CX13",0.131,198.305,0,240,0,0,"C4","A"
"17","24",24,"OFRA_PS_2CX13",0.07,180.742,0,237,0,0,"C4","CA"
"18","25",25,"OFRA_PS_2CX13",0.0004187,166.318,0,211.04,-88.403,0.458,"C5","H"
"19","26",26,"OFRA_PS_2CX13",0.0002489,165.451,97.803,213.472,-91.538,0.272,"C5","CH"
"20","27",27,"OFRA_PS_2CX13",0.0003238,183.648,0.817,236.98,8.297,0.354,"C5","W"
"21","28",28,"OFRA_PS_2CX13",0.0002073,174.032,103.906,224.516,12.579,0.226,"C5","CW"
"22","29",29,"OFRA_PS_2CX13",0.116,183.86,0,239,0,0,"C5","A"
"23","3",3,"OFRA_PS_2CX13",0.0004354,212.697,0.125,238.617,8.813,0.476,"C1","W"
"24","30",30,"OFRA_PS_2CX13",0.062,174.672,0,239,0,0,"C5","CA"
"25","4",4,"OFRA_PS_2CX13",0.0002264,174.179,0.273,230.925,18.97,0.247,"C1","CW"
"26","5",5,"OFRA_PS_2CX13",0.124,212.916,0,244,0,0,"C1","A"
"27","6",6,"OFRA_PS_2CX13",0.055,200.044,0,244,0,0,"C1","CA"
"28","7",7,"OFRA_PS_2CX13",0.0004104,179.246,2.317,219.878,-87.905,0.449,"C2","H"
"29","8",8,"OFRA_PS_2CX13",0.0002714,142.129,0.14,205.974,-85.236,0.297,"C2","CH"
"30","9",9,"OFRA_PS_2CX13",0.0003297,191.381,0.172,236.695,11.395,0.36,"C2","W"
