"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFRA_PP_9GT30 P1",0.0004118,157.071,65.047,216.667,-90.503,0.433,"C1","H"
"2","10",10,"OFRA_PP_9GT30 P1",0.0002694,106.186,0,205.345,11.611,0.283,"C2","CW"
"3","11",11,"OFRA_PP_9GT30 P1",0.182,172.793,0,248,0,0,"C2","A"
"4","12",12,"OFRA_PP_9GT30 P1",0.072,144.284,0,238,0,0,"C2","CA"
"5","13",13,"OFRA_PP_9GT30 P1",0.0003613,153.455,0,217.333,-90,0.38,"C3","H"
"6","14",14,"OFRA_PP_9GT30 P1",0.0002541,100.357,1.598,177.027,-94.086,0.266,"C3","CH"
"7","15",15,"OFRA_PP_9GT30 P1",0.0004451,134.435,0.307,202.333,2.793,0.468,"C3","W"
"8","16",16,"OFRA_PP_9GT30 P1",0.0002532,105.639,0.057,200.876,3.27,0.266,"C3","CW"
"9","17",17,"OFRA_PP_9GT30 P1",0.157,159.708,0,224,0,0,"C3","A"
"10","18",18,"OFRA_PP_9GT30 P1",0.072,133.13,0,224,0,0,"C3","CA"
"11","19",19,"OFRA_PP_9GT30 P1",0.000464,164.834,0.171,219.848,-94.014,0.488,"C4","H"
"12","2",2,"OFRA_PP_9GT30 P1",0.0002487,121.985,67.474,197.53,-102.619,0.261,"C1","CH"
"13","20",20,"OFRA_PP_9GT30 P1",0.0002856,108.639,0.084,198.333,-86.186,0.3,"C4","CH"
"14","21",21,"OFRA_PP_9GT30 P1",0.000483,153.107,0,219.642,2.573,0.507,"C4","W"
"15","22",22,"OFRA_PP_9GT30 P1",0.0003208,125.585,0.162,205.464,4.844,0.337,"C4","CW"
"16","23",23,"OFRA_PP_9GT30 P1",0.213,174.974,0,233,0,0,"C4","A"
"17","24",24,"OFRA_PP_9GT30 P1",0.082,144.002,0,231,0,0,"C4","CA"
"18","25",25,"OFRA_PP_9GT30 P1",0.0004451,125.987,0,198.953,-85.815,0.468,"C5","H"
"19","26",26,"OFRA_PP_9GT30 P1",0.0002928,67.41,0,175.667,-91.061,0.308,"C5","CH"
"20","27",27,"OFRA_PP_9GT30 P1",0.0004938,110.94,0,165.667,3.145,0.519,"C5","W"
"21","28",28,"OFRA_PP_9GT30 P1",0.0002955,105.958,1.81,183.296,7.386,0.31,"C5","CW"
"22","29",29,"OFRA_PP_9GT30 P1",0.208,134.227,0,203,0,0,"C5","A"
"23","3",3,"OFRA_PP_9GT30 P1",0.00041,151.046,0,204.333,5.057,0.431,"C1","W"
"24","30",30,"OFRA_PP_9GT30 P1",0.08,108.586,0,203,0,0,"C5","CA"
"25","4",4,"OFRA_PP_9GT30 P1",0.0002613,106.277,0.155,197.062,3.972,0.274,"C1","CW"
"26","5",5,"OFRA_PP_9GT30 P1",0.127,155.356,0,221,0,0,"C1","A"
"27","6",6,"OFRA_PP_9GT30 P1",0.065,125.695,0,218,0,0,"C1","CA"
"28","7",7,"OFRA_PP_9GT30 P1",0.0004262,163.024,0.014,225,-88.544,0.448,"C2","H"
"29","8",8,"OFRA_PP_9GT30 P1",0.0002712,124.367,74.133,183.333,-91.528,0.285,"C2","CH"
"30","9",9,"OFRA_PP_9GT30 P1",0.000446,161.449,0,222,4.648,0.469,"C2","W"
