"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFAV_PS_365_P2",0.0003676,131.827,0,208.156,-82.674,0.394,"C1","H"
"2","10",10,"OFAV_PS_365_P2",0.0002141,147.243,0.407,195.333,1.397,0.229,"C2","CW"
"3","11",11,"OFAV_PS_365_P2",0.119,179.12,0,228,0,0,"C2","A"
"4","12",12,"OFAV_PS_365_P2",0.048,159.843,0,228,0,0,"C2","CA"
"5","13",13,"OFAV_PS_365_P2",0.0003918,159.528,90.398,213.333,-86.186,0.42,"C3","H"
"6","14",14,"OFAV_PS_365_P2",0.0002306,125.079,0.549,187.333,-86.1,0.246,"C3","CH"
"7","15",15,"OFAV_PS_365_P2",0.0003918,163.396,84.209,205.432,23.499,0.42,"C3","W"
"8","16",16,"OFAV_PS_365_P2",0.0002228,131.78,0.42,189.13,32.574,0.239,"C3","CW"
"9","17",17,"OFAV_PS_365_P2",0.13,172.138,0,221,0,0,"C3","A"
"10","18",18,"OFAV_PS_365_P2",0.055,151.349,0,218,0,0,"C3","CA"
"11","19",19,"OFAV_PS_365_P2",0.0003182,172.375,0.333,210.333,-82.933,0.341,"C4","H"
"12","2",2,"OFAV_PS_365_P2",0.000228,129.629,48.86,174.397,-94.6,0.244,"C1","CH"
"13","20",20,"OFAV_PS_365_P2",0.0001907,138.814,58,201.667,-90,0.204,"C4","CH"
"14","21",21,"OFAV_PS_365_P2",0.0004196,159.685,0.333,218.638,18.097,0.45,"C4","W"
"15","22",22,"OFAV_PS_365_P2",0.0002081,136.946,52.88,211.667,19.799,0.223,"C4","CW"
"16","23",23,"OFAV_PS_365_P2",0.125,171.126,0,228,0,0,"C4","A"
"17","24",24,"OFAV_PS_365_P2",0.048,149.364,0,221,0,0,"C4","CA"
"18","25",25,"OFAV_PS_365_P2",0.0003849,161.564,0.077,215.188,-77.093,0.413,"C5","H"
"19","26",26,"OFAV_PS_365_P2",0.0002349,143.04,55.385,209.342,-81.69,0.251,"C5","CH"
"20","27",27,"OFAV_PS_365_P2",0.0003884,150.961,0.938,203.917,13.57,0.417,"C5","W"
"21","28",28,"OFAV_PS_365_P2",0.0002167,109.7,0.364,185.505,12.529,0.232,"C5","CW"
"22","29",29,"OFAV_PS_365_P2",0.107,167.273,0,221,0,0,"C5","A"
"23","3",3,"OFAV_PS_365_P2",0.0003944,162.027,0,212.422,10.271,0.423,"C1","W"
"24","30",30,"OFAV_PS_365_P2",0.058,148.343,0,221,0,0,"C5","CA"
"25","4",4,"OFAV_PS_365_P2",0.0002098,142.63,0.286,184.757,18.886,0.224,"C1","CW"
"26","5",5,"OFAV_PS_365_P2",0.112,169.245,0,224,0,0,"C1","A"
"27","6",6,"OFAV_PS_365_P2",0.047,147.977,0,224,0,0,"C1","CA"
"28","7",7,"OFAV_PS_365_P2",0.0003381,171.67,0.085,221,-51.892,0.362,"C2","H"
"29","8",8,"OFAV_PS_365_P2",0.0001925,141.667,78.84,209.667,-65.171,0.206,"C2","CH"
"30","9",9,"OFAV_PS_365_P2",0.000469,155.635,2.736,212.261,8.625,0.503,"C2","W"
