"","Row.names","X","Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"1","1",1,"OFAV_PP_310",0.0004584,148.621,86.828,209.687,-94.97,0.504,"C1","H"
"2","10",10,"OFAV_PP_310",0.0001809,92.23,0.006,139.028,31.504,0.198,"C2","CW"
"3","11",11,"OFAV_PP_310",0.14,143.916,0,222,0,0,"C2","A"
"4","12",12,"OFAV_PP_310",0.038,122.143,0,214,0,0,"C2","CA"
"5","13",13,"OFAV_PP_310",0.000484,179.932,0.575,232.689,-98.657,0.531,"C3","H"
"6","14",14,"OFAV_PP_310",0.0002742,145.499,2.195,205,-98.326,0.301,"C3","CH"
"7","15",15,"OFAV_PP_310",0.0002825,170.885,97.936,215.761,4.708,0.31,"C3","W"
"8","16",16,"OFAV_PP_310",0.0001957,125.498,2.078,176.675,10.739,0.215,"C3","CW"
"9","17",17,"OFAV_PP_310",0.127,172.711,0,242,0,0,"C3","A"
"10","18",18,"OFAV_PP_310",0.053,156.644,0,242,0,0,"C3","CA"
"11","19",19,"OFAV_PP_310",0.0004584,152.057,0.457,220.667,-98.306,0.503,"C4","H"
"12","2",2,"OFAV_PP_310",0.0002511,96.742,0.119,181.29,-91.701,0.275,"C1","CH"
"13","20",20,"OFAV_PP_310",0.0002602,136.035,3.211,203.708,-99.162,0.285,"C4","CH"
"14","21",21,"OFAV_PP_310",0.000351,137.256,81.64,177.514,-7.863,0.385,"C4","W"
"15","22",22,"OFAV_PP_310",0.0002205,121.85,0.333,164.333,1.723,0.242,"C4","CW"
"16","23",23,"OFAV_PP_310",0.129,161.851,0,235,0,0,"C4","A"
"17","24",24,"OFAV_PP_310",0.046,144.259,0,235,0,0,"C4","CA"
"18","25",25,"OFAV_PP_310",0.0004765,146.26,1.01,216.958,-96.582,0.523,"C5","H"
"19","26",26,"OFAV_PP_310",0.0002701,124.253,0.217,188.927,-98.479,0.296,"C5","CH"
"20","27",27,"OFAV_PP_310",0.0004344,134.031,1.066,195.801,24.317,0.477,"C5","W"
"21","28",28,"OFAV_PP_310",0.0002412,127.899,0,194.675,29.208,0.264,"C5","CW"
"22","29",29,"OFAV_PP_310",0.136,157.417,0,236,0,0,"C5","A"
"23","3",3,"OFAV_PP_310",0.0003551,146.261,0.333,188.04,19.195,0.39,"C1","W"
"24","30",30,"OFAV_PP_310",0.06,147.231,0,236,0,0,"C5","CA"
"25","4",4,"OFAV_PP_310",0.0001867,151.734,99.303,208.834,13.109,0.204,"C1","CW"
"26","5",5,"OFAV_PP_310",0.122,151.539,0,218,0,0,"C1","A"
"27","6",6,"OFAV_PP_310",0.056,147.492,0,217,0,0,"C1","CA"
"28","7",7,"OFAV_PP_310",0.0004063,144.625,1.426,199.17,-95.606,0.447,"C2","H"
"29","8",8,"OFAV_PP_310",0.0002403,112.954,0.691,164.592,-103.749,0.264,"C2","CH"
"30","9",9,"OFAV_PP_310",0.0004394,134.673,0.218,212.653,22.222,0.483,"C2","W"
