 ,Label,Area,Mean,Min,Max,Angle,Length
1,OFRA_PS_2HS9.jpg,4.041E-4,112.518,1.045,154.423,-71.711,0.448
2,OFRA_PS_2HS9.jpg,2.654E-4,104.473,0.599,167.812,-63.750,0.293
3,OFRA_PS_2HS9.jpg,4.009E-4,121.287,0.201,185.448,8.393,0.444
4,OFRA_PS_2HS9.jpg,2.297E-4,106.960,0.333,163.010,15.611,0.254
5,OFRA_PS_2HS9.jpg,0.123,130.160,0.000,197.000,0.000,0.000
6,OFRA_PS_2HS9.jpg,0.070,120.351,0.000,197.000,0.000,0.000
7,OFRA_PS_2HS9.jpg,4.569E-4,158.861,0.266,209.236,-94.899,0.506
8,OFRA_PS_2HS9.jpg,2.597E-4,147.966,84.240,205.987,-97.214,0.287
9,OFRA_PS_2HS9.jpg,4.683E-4,150.033,3.185,202.111,0.796,0.519
10,OFRA_PS_2HS9.jpg,2.118E-4,152.009,111.000,183.000,0.000,0.234
11,OFRA_PS_2HS9.jpg,0.182,158.583,0.000,215.000,0.000,0.000
12,OFRA_PS_2HS9.jpg,0.073,153.941,0.000,211.000,0.000,0.000
13,OFRA_PS_2HS9.jpg,3.676E-4,112.214,0.000,161.009,-88.986,0.407
14,OFRA_PS_2HS9.jpg,1.810E-4,94.584,58.123,137.822,-81.724,0.200
15,OFRA_PS_2HS9.jpg,3.303E-4,108.727,0.282,144.706,10.204,0.366
16,OFRA_PS_2HS9.jpg,1.883E-4,94.990,0.512,135.215,9.951,0.209
17,OFRA_PS_2HS9.jpg,0.104,122.098,0.000,169.000,0.000,0.000
18,OFRA_PS_2HS9.jpg,0.041,107.941,0.000,168.000,0.000,0.000
19,OFRA_PS_2HS9.jpg,4.683E-4,67.237,20.893,106.215,-83.220,0.519
20,OFRA_PS_2HS9.jpg,2.865E-4,49.032,0.000,88.488,-81.501,0.317
21,OFRA_PS_2HS9.jpg,3.611E-4,58.809,0.348,104.532,7.765,0.400
22,OFRA_PS_2HS9.jpg,2.159E-4,61.516,33.443,102.744,6.054,0.239
23,OFRA_PS_2HS9.jpg,0.174,70.940,0.000,132.000,0.000,0.000
24,OFRA_PS_2HS9.jpg,0.065,56.457,0.000,118.000,0.000,0.000
