 ,Label,Area,Mean,Min,Max,Angle,Length
1,OFAV_SS_9AZ10.jpg,3.608E-4,154.335,45.828,225.773,-83.660,0.395
2,OFAV_SS_9AZ10.jpg,1.887E-4,90.588,0.348,174.681,-81.656,0.207
3,OFAV_SS_9AZ10.jpg,2.615E-4,146.788,0.044,213.370,10.989,0.286
4,OFAV_SS_9AZ10.jpg,2.102E-4,124.520,0.179,203.333,4.086,0.230
5,OFAV_SS_9AZ10.jpg,0.085,163.069,0.000,236.000,0.000,0.000
6,OFAV_SS_9AZ10.jpg,0.046,140.616,0.000,236.000,0.000,0.000
7,OFAV_SS_9AZ10.jpg,3.343E-4,140.074,60.895,213.504,-85.307,0.367
8,OFAV_SS_9AZ10.jpg,2.069E-4,99.886,0.000,183.667,-86.553,0.227
9,OFAV_SS_9AZ10.jpg,2.880E-4,138.043,0.348,190.927,5.464,0.315
10,OFAV_SS_9AZ10.jpg,1.762E-4,127.146,0.467,184.819,7.326,0.193
11,OFAV_SS_9AZ10.jpg,0.087,159.166,0.000,227.000,0.000,0.000
12,OFAV_SS_9AZ10.jpg,0.040,134.094,0.000,227.000,0.000,0.000
13,OFAV_SS_9AZ10.jpg,3.417E-4,155.203,1.380,226.045,-102.619,0.375
14,OFAV_SS_9AZ10.jpg,2.367E-4,118.493,71.947,223.147,-91.206,0.259
15,OFAV_SS_9AZ10.jpg,2.813E-4,140.644,0.369,216.667,20.200,0.308
16,OFAV_SS_9AZ10.jpg,1.969E-4,127.692,0.168,215.667,9.462,0.216
17,OFAV_SS_9AZ10.jpg,0.109,170.090,0.000,231.000,0.000,0.000
18,OFAV_SS_9AZ10.jpg,0.042,132.224,0.000,231.000,0.000,0.000
19,OFAV_SS_9AZ10.jpg,3.070E-4,176.826,0.983,230.997,-93.257,0.336
20,OFAV_SS_9AZ10.jpg,1.994E-4,137.716,0.667,221.000,-90.000,0.218
21,OFAV_SS_9AZ10.jpg,3.037E-4,171.978,0.694,233.998,-7.533,0.333
22,OFAV_SS_9AZ10.jpg,2.077E-4,144.210,0.609,226.413,-5.505,0.228
23,OFAV_SS_9AZ10.jpg,0.079,182.453,0.000,241.000,0.000,0.000
24,OFAV_SS_9AZ10.jpg,0.043,158.556,0.000,241.000,0.000,0.000
25,OFAV_SS_9AZ10.jpg,3.202E-4,122.507,0.359,195.845,-84.201,0.351
26,OFAV_SS_9AZ10.jpg,2.011E-4,95.045,0.560,170.667,-82.171,0.220
27,OFAV_SS_9AZ10.jpg,2.813E-4,145.320,0.172,220.848,11.211,0.309
28,OFAV_SS_9AZ10.jpg,1.680E-4,96.710,0.356,165.860,11.976,0.184
29,OFAV_SS_9AZ10.jpg,0.102,159.238,0.000,234.000,0.000,0.000
30,OFAV_SS_9AZ10.jpg,0.041,128.666,0.000,234.000,0.000,0.000
