 ,Label,Area,Mean,Min,Max,Angle,Length
1,OFRA_PP_9CX5_P1.JPG,4.145E-4,190.063,1.134,219.667,-92.255,0.397
2,OFRA_PP_9CX5_P1.JPG,2.474E-4,174.534,125.822,210.628,-102.200,0.237
3,OFRA_PP_9CX5_P1.JPG,4.427E-4,187.129,0.361,207.622,5.921,0.424
4,OFRA_PP_9CX5_P1.JPG,2.203E-4,169.766,117.255,200.728,5.117,0.210
5,OFRA_PP_9CX5_P1.JPG,0.117,192.901,0.000,223.000,0.000,0.000
6,OFRA_PP_9CX5_P1.JPG,0.044,180.929,0.000,223.000,0.000,0.000
7,OFRA_PP_9CX5_P1.JPG,4.340E-4,170.183,0.000,205.263,-90.862,0.416
8,OFRA_PP_9CX5_P1.JPG,2.528E-4,155.119,0.417,203.724,-84.806,0.242
9,OFRA_PP_9CX5_P1.JPG,3.809E-4,180.896,0.367,203.427,5.417,0.364
10,OFRA_PP_9CX5_P1.JPG,2.300E-4,155.166,0.535,202.217,4.086,0.219
11,OFRA_PP_9CX5_P1.JPG,0.114,180.843,0.000,229.000,0.000,0.000
12,OFRA_PP_9CX5_P1.JPG,0.046,169.729,0.000,229.000,0.000,0.000
13,OFRA_PP_9CX5_P1.JPG,3.928E-4,196.051,0.114,217.839,-94.764,0.376
14,OFRA_PP_9CX5_P1.JPG,2.561E-4,190.703,153.690,219.614,-100.305,0.245
15,OFRA_PP_9CX5_P1.JPG,4.470E-4,198.547,0.091,221.861,6.710,0.428
16,OFRA_PP_9CX5_P1.JPG,2.517E-4,185.319,0.930,221.333,8.973,0.240
17,OFRA_PP_9CX5_P1.JPG,0.098,204.475,0.000,242.000,0.000,0.000
18,OFRA_PP_9CX5_P1.JPG,0.038,193.826,0.000,230.000,0.000,0.000
19,OFRA_PP_9CX5_P1.JPG,3.950E-4,154.754,0.810,201.920,-91.420,0.378
20,OFRA_PP_9CX5_P1.JPG,2.517E-4,150.779,0.333,198.710,-93.715,0.241
21,OFRA_PP_9CX5_P1.JPG,4.015E-4,177.421,0.333,206.423,0.466,0.384
22,OFRA_PP_9CX5_P1.JPG,1.812E-4,169.146,116.397,197.851,5.194,0.173
23,OFRA_PP_9CX5_P1.JPG,0.134,187.439,0.000,225.000,0.000,0.000
24,OFRA_PP_9CX5_P1.JPG,0.041,168.632,0.000,213.000,0.000,0.000
25,OFRA_PP_9CX5_P1.JPG,3.472E-4,170.561,0.791,203.808,-93.778,0.332
26,OFRA_PP_9CX5_P1.JPG,1.823E-4,166.297,0.488,200.248,-81.724,0.174
27,OFRA_PP_9CX5_P1.JPG,3.158E-4,173.364,1.519,208.514,7.125,0.302
28,OFRA_PP_9CX5_P1.JPG,1.573E-4,160.468,0.472,194.667,1.193,0.150
29,OFRA_PP_9CX5_P1.JPG,0.076,186.961,0.000,216.000,0.000,0.000
30,OFRA_PP_9CX5_P1.JPG,0.027,172.248,0.000,205.000,0.000,0.000
