 ,Label,Area,Mean,Min,Max,Angle,Length
1,OFAV_SS_2JQ6.jpg,3.677E-4,196.451,3.933,233.000,-97.060,0.402
2,OFAV_SS_2JQ6.jpg,2.516E-4,125.964,0.000,192.439,-99.588,0.274
3,OFAV_SS_2JQ6.jpg,3.936E-4,174.688,0.231,218.201,10.784,0.430
4,OFAV_SS_2JQ6.jpg,2.524E-4,166.771,4.701,218.091,16.626,0.275
5,OFAV_SS_2JQ6.jpg,0.134,185.500,0.000,242.000,0.000,0.000
6,OFAV_SS_2JQ6.jpg,0.059,159.414,0.000,238.000,0.000,0.000
7,OFAV_SS_2JQ6.jpg,4.170E-4,149.995,0.036,217.333,-94.611,0.455
8,OFAV_SS_2JQ6.jpg,2.265E-4,114.670,0.000,195.993,-92.968,0.247
9,OFAV_SS_2JQ6.jpg,3.861E-4,158.475,0.614,221.415,12.286,0.421
10,OFAV_SS_2JQ6.jpg,2.541E-4,157.584,1.458,205.433,12.200,0.277
11,OFAV_SS_2JQ6.jpg,0.128,171.771,0.000,229.000,0.000,0.000
12,OFAV_SS_2JQ6.jpg,0.057,145.731,0.000,224.000,0.000,0.000
13,OFAV_SS_2JQ6.jpg,3.694E-4,136.425,0.833,192.630,-92.992,0.403
14,OFAV_SS_2JQ6.jpg,2.282E-4,132.259,1.390,183.904,-101.682,0.248
15,OFAV_SS_2JQ6.jpg,4.187E-4,146.981,0.319,203.640,12.591,0.457
16,OFAV_SS_2JQ6.jpg,2.658E-4,117.155,0.369,171.712,16.492,0.290
17,OFAV_SS_2JQ6.jpg,0.131,150.569,0.000,211.000,0.000,0.000
18,OFAV_SS_2JQ6.jpg,0.056,128.764,0.000,198.000,0.000,0.000
19,OFAV_SS_2JQ6.jpg,3.543E-4,136.557,0.243,198.842,-95.697,0.387
20,OFAV_SS_2JQ6.jpg,2.574E-4,134.213,52.692,189.126,-101.090,0.280
21,OFAV_SS_2JQ6.jpg,4.154E-4,135.167,0.401,174.887,7.885,0.453
22,OFAV_SS_2JQ6.jpg,2.340E-4,129.652,0.333,183.627,12.640,0.255
23,OFAV_SS_2JQ6.jpg,0.146,149.383,0.000,205.000,0.000,0.000
24,OFAV_SS_2JQ6.jpg,0.066,133.831,0.000,205.000,0.000,0.000
25,OFAV_SS_2JQ6.jpg,3.594E-4,172.685,0.102,220.167,-96.149,0.393
26,OFAV_SS_2JQ6.jpg,2.348E-4,131.886,0.583,196.411,-99.260,0.256
27,OFAV_SS_2JQ6.jpg,3.861E-4,166.298,0.572,205.523,-1.243,0.422
28,OFAV_SS_2JQ6.jpg,2.424E-4,132.673,0.888,193.723,10.766,0.264
29,OFAV_SS_2JQ6.jpg,0.110,173.571,0.000,225.000,0.000,0.000
30,OFAV_SS_2JQ6.jpg,0.054,151.985,0.000,225.000,0.000,0.000
