 ,Label,Area,Mean,Min,Max,Angle,Length
1,OFRA_PS_2GT10.jpg,3.244E-4,152.774,0.000,234.333,-90.424,0.362
2,OFRA_PS_2GT10.jpg,1.598E-4,146.996,102.559,188.542,-96.911,0.178
3,OFRA_PS_2GT10.jpg,4.075E-4,178.159,0.073,227.855,5.408,0.455
4,OFRA_PS_2GT10.jpg,2.421E-4,159.713,0.000,235.305,13.208,0.270
5,OFRA_PS_2GT10.jpg,0.124,188.529,0.000,241.000,0.000,0.000
6,OFRA_PS_2GT10.jpg,0.064,173.566,0.000,239.000,0.000,0.000
7,OFRA_PS_2GT10.jpg,3.484E-4,173.990,0.000,225.000,-91.185,0.389
8,OFRA_PS_2GT10.jpg,2.045E-4,146.831,0.282,197.353,-92.021,0.228
9,OFRA_PS_2GT10.jpg,4.331E-4,194.007,0.145,241.667,11.185,0.484
10,OFRA_PS_2GT10.jpg,2.573E-4,179.770,1.024,223.757,15.725,0.287
11,OFRA_PS_2GT10.jpg,0.118,185.342,0.000,235.000,0.000,0.000
12,OFRA_PS_2GT10.jpg,0.070,175.494,0.000,228.000,0.000,0.000
13,OFRA_PS_2GT10.jpg,3.148E-4,183.805,0.333,234.237,-87.378,0.352
14,OFRA_PS_2GT10.jpg,1.982E-4,150.646,93.000,217.681,-83.737,0.221
15,OFRA_PS_2GT10.jpg,3.691E-4,185.409,0.341,231.644,12.407,0.412
16,OFRA_PS_2GT10.jpg,2.157E-4,153.037,1.206,211.597,20.256,0.240
17,OFRA_PS_2GT10.jpg,0.124,194.359,0.000,236.000,0.000,0.000
18,OFRA_PS_2GT10.jpg,0.040,168.705,0.000,236.000,0.000,0.000
19,OFRA_PS_2GT10.jpg,3.931E-4,146.161,0.010,216.060,-94.909,0.439
20,OFRA_PS_2GT10.jpg,2.437E-4,166.281,93.162,198.711,-93.965,0.271
21,OFRA_PS_2GT10.jpg,4.107E-4,166.483,0.129,221.550,1.005,0.459
22,OFRA_PS_2GT10.jpg,2.453E-4,149.770,0.497,201.412,2.246,0.274
23,OFRA_PS_2GT10.jpg,0.144,175.071,0.000,239.000,0.000,0.000
24,OFRA_PS_2GT10.jpg,0.070,163.383,0.000,228.000,0.000,0.000
25,OFRA_PS_2GT10.jpg,4.451E-4,196.293,0.409,237.678,-85.253,0.497
26,OFRA_PS_2GT10.jpg,2.453E-4,183.433,137.468,229.411,-96.009,0.273
27,OFRA_PS_2GT10.jpg,3.963E-4,190.725,0.664,230.470,9.538,0.442
28,OFRA_PS_2GT10.jpg,2.509E-4,184.587,0.326,230.898,16.699,0.280
29,OFRA_PS_2GT10.jpg,0.155,199.506,0.000,245.000,0.000,0.000
30,OFRA_PS_2GT10.jpg,0.060,186.512,0.000,245.000,0.000,0.000
