 ,Label,Area,Mean,Min,Max,Angle,Length
1,OFAV_PS_9GT35.jpg,3.321E-4,114.173,0.333,170.555,-79.380,0.360
2,OFAV_PS_9GT35.jpg,1.906E-4,112.665,66.664,148.146,-81.545,0.207
3,OFAV_PS_9GT35.jpg,3.787E-4,114.440,0.194,156.266,20.872,0.411
4,OFAV_PS_9GT35.jpg,2.703E-4,94.100,2.201,162.333,23.908,0.293
5,OFAV_PS_9GT35.jpg,0.117,125.415,0.000,182.000,0.000,0.000
6,OFAV_PS_9GT35.jpg,0.066,113.294,0.000,178.000,0.000,0.000
7,OFAV_PS_9GT35.jpg,3.770E-4,135.455,70.667,171.667,-90.000,0.409
8,OFAV_PS_9GT35.jpg,2.465E-4,84.580,0.331,146.410,-100.146,0.266
9,OFAV_PS_9GT35.jpg,4.084E-4,116.862,0.184,159.889,16.289,0.443
10,OFAV_PS_9GT35.jpg,2.533E-4,114.109,2.599,167.832,18.800,0.274
11,OFAV_PS_9GT35.jpg,0.123,121.105,0.000,187.000,0.000,0.000
12,OFAV_PS_9GT35.jpg,0.067,110.764,0.000,187.000,0.000,0.000
13,OFAV_PS_9GT35.jpg,3.575E-4,132.926,1.372,177.107,-100.670,0.388
14,OFAV_PS_9GT35.jpg,2.152E-4,104.052,1.090,152.000,-103.707,0.233
15,OFAV_PS_9GT35.jpg,3.618E-4,128.966,1.132,172.745,11.785,0.392
16,OFAV_PS_9GT35.jpg,2.330E-4,85.398,0.534,163.779,10.081,0.252
17,OFAV_PS_9GT35.jpg,0.122,127.205,0.000,188.000,0.000,0.000
18,OFAV_PS_9GT35.jpg,0.061,117.406,0.000,188.000,0.000,0.000
19,OFAV_PS_9GT35.jpg,4.312E-4,146.200,0.151,180.660,-93.724,0.468
20,OFAV_PS_9GT35.jpg,2.872E-4,110.579,0.374,162.192,-102.804,0.311
21,OFAV_PS_9GT35.jpg,4.889E-4,129.079,0.000,169.792,-0.298,0.530
22,OFAV_PS_9GT35.jpg,3.042E-4,102.577,43.862,154.323,8.673,0.330
23,OFAV_PS_9GT35.jpg,0.181,130.203,0.000,186.000,0.000,0.000
24,OFAV_PS_9GT35.jpg,0.098,121.296,0.000,186.000,0.000,0.000
25,OFAV_PS_9GT35.jpg,3.669E-4,112.146,0.222,167.080,-97.174,0.398
26,OFAV_PS_9GT35.jpg,2.449E-4,90.415,0.000,158.062,-97.792,0.265
27,OFAV_PS_9GT35.jpg,4.219E-4,106.138,0.544,149.822,19.747,0.458
28,OFAV_PS_9GT35.jpg,2.838E-4,90.757,0.333,166.013,17.784,0.307
29,OFAV_PS_9GT35.jpg,0.139,117.156,0.000,183.000,0.000,0.000
30,OFAV_PS_9GT35.jpg,0.077,104.511,0.000,183.000,0.000,0.000
