 ,Label,Area,Mean,Min,Max,Angle,Length
1,OFRA_PP_2HS17_P1.JPG,6.171E-4,184.891,119.589,228.056,-97.781,0.633
2,OFRA_PP_2HS17_P1.JPG,3.024E-4,172.229,117.183,220.378,-96.499,0.310
3,OFRA_PP_2HS17_P1.JPG,4.825E-4,180.996,0.239,213.816,1.353,0.495
4,OFRA_PP_2HS17_P1.JPG,3.536E-4,164.416,0.000,209.333,0.000,0.362
5,OFRA_PP_2HS17_P1.JPG,0.238,185.152,0.000,239.000,0.000,0.000
6,OFRA_PP_2HS17_P1.JPG,0.100,170.228,0.000,232.000,0.000,0.000
7,OFRA_PP_2HS17_P1.JPG,4.844E-4,170.195,0.224,231.996,-98.575,0.496
8,OFRA_PP_2HS17_P1.JPG,3.156E-4,136.951,0.770,196.519,-99.009,0.323
9,OFRA_PP_2HS17_P1.JPG,5.147E-4,162.975,3.112,205.388,5.500,0.528
10,OFRA_PP_2HS17_P1.JPG,3.194E-4,138.808,2.333,198.333,0.000,0.327
11,OFRA_PP_2HS17_P1.JPG,0.187,175.312,0.000,232.000,0.000,0.000
12,OFRA_PP_2HS17_P1.JPG,0.101,157.070,0.000,225.000,0.000,0.000
13,OFRA_PP_2HS17_P1.JPG,4.389E-4,163.325,0.515,219.857,-104.036,0.450
14,OFRA_PP_2HS17_P1.JPG,2.995E-4,118.572,1.082,171.241,-107.745,0.307
15,OFRA_PP_2HS17_P1.JPG,3.649E-4,148.852,0.333,204.667,0.000,0.374
16,OFRA_PP_2HS17_P1.JPG,2.550E-4,152.984,87.229,189.751,-0.855,0.261
17,OFRA_PP_2HS17_P1.JPG,0.162,173.881,0.000,230.000,0.000,0.000
18,OFRA_PP_2HS17_P1.JPG,0.083,157.958,0.000,213.000,0.000,0.000
19,OFRA_PP_2HS17_P1.JPG,4.237E-4,154.168,0.092,205.255,-106.157,0.434
20,OFRA_PP_2HS17_P1.JPG,3.725E-4,155.591,0.292,197.667,-101.768,0.382
21,OFRA_PP_2HS17_P1.JPG,4.597E-4,171.028,0.485,206.758,-7.595,0.471
22,OFRA_PP_2HS17_P1.JPG,3.232E-4,163.934,0.333,206.039,-1.348,0.331
23,OFRA_PP_2HS17_P1.JPG,0.207,177.876,0.000,232.000,0.000,0.000
24,OFRA_PP_2HS17_P1.JPG,0.093,163.078,0.000,219.000,0.000,0.000
25,OFRA_PP_2HS17_P1.JPG,4.284E-4,153.063,0.668,199.679,-106.504,0.439
26,OFRA_PP_2HS17_P1.JPG,3.450E-4,141.075,0.000,196.717,-101.434,0.354
27,OFRA_PP_2HS17_P1.JPG,4.521E-4,153.845,0.333,195.333,0.000,0.463
28,OFRA_PP_2HS17_P1.JPG,3.043E-4,159.111,116.900,192.133,2.862,0.312
29,OFRA_PP_2HS17_P1.JPG,0.190,176.327,0.000,227.000,0.000,0.000
30,OFRA_PP_2HS17_P1.JPG,0.089,162.301,0.000,216.000,0.000,0.000
